,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
17,15000.0,0.0,15000.0,0.0,491,0.132,0.23,0.1325,5,0,3,0.14,10,0.0,0,0.1325,36,1.0,1,381.0,49559.63000000002,164.0,1.0,0.4304461942257218,0.0026246719160104987,34520.270000000004,0.1895,0.16,0.09693409090909093,6,5,217,23,-1.0
18,5000.0,0.0,5000.0,0.0,183,0.087,0.12,0.0925,19,0,2,0.12,10,0.005,1,0.0875,36,1.0,1,151.0,16227.96,54.0,1.0,0.3576158940397351,0.006622516556291391,11219.2,0.1095,0.0945,0.03006666666666667,5,6,792,20,-1.0
20,6200.0,0.0,6200.0,0.0,93,0.08199999999999999,0.0825,0.0825,11,1,1,0.28,7,0.0,1,0.0825,36,1.0,1,92.0,6322.02,91.0,1.0,0.9891304347826086,0.010869565217391304,50.0,0.0,0.0,0.0,4,1,1283,18,-1.0
21,4000.0,0.0,4000.0,0.0,39,0.1592,0.16,0.1597,17,4,2,0.0,7,0.0,0,0.1597,36,1.0,1,38.0,6945.3899999999985,36.0,1.0,0.9473684210526316,0.02631578947368421,2100.0,0.0,0.17,0.3675833333333333,4,1,1206,17,-1.0
22,7200.0,0.0,7200.0,0.0,242,0.1702,0.2099,0.1707,32,1,3,0.15,7,0.0,1,0.1707,36,1.0,1,216.0,16938.77,110.0,1.0,0.5092592592592593,0.0046296296296296285,9738.5,0.18,0.2099,0.11651492537313435,6,5,1279,25,-1.0
24,2500.0,0.0,2500.0,0.0,118,0.0895,0.12,0.09,6,0,2,0.09,7,0.0,0,0.09,36,1.0,1,96.0,10832.68,26.0,1.0,0.2708333333333333,0.010416666666666666,8324.42,0.11,0.1075,0.04625,12,0,1019,49,-1.0
25,11000.0,0.0,11000.0,0.0,318,0.0815,0.1,0.08199999999999999,5,0,1,0.14,10,0.0,1,0.08199999999999999,36,1.0,1,247.0,32764.580000000016,107.0,1.0,0.4331983805668016,0.004048582995951417,21754.23,0.0945,0.0919,0.0452125,1,2,526,1,-1.0
26,5000.0,0.0,5000.0,0.0,194,0.0795,0.105,0.09,24,0,1,0.08,7,0.01,0,0.08,36,1.0,1,136.0,17702.73,61.0,1.0,0.4485294117647059,0.007352941176470587,12536.0,0.0894,0.0895,0.06596363636363638,11,4,633,44,-1.0
28,6000.0,0.0,6000.0,0.0,245,0.1545,0.2869,0.155,12,3,3,0.3,3,0.0,1,0.155,36,1.0,1,200.0,19381.680000000004,72.0,1.0,0.36,0.005,13359.55,0.2769,0.175,0.09776,2,3,861,7,-1.0
30,15000.0,0.0,15000.0,0.0,412,0.1045,0.125,0.105,5,0,2,0.08,5,0.0,1,0.105,36,1.0,1,343.0,40730.460000000014,161.0,1.0,0.4693877551020408,0.002915451895043732,25024.51,0.12,0.1184,0.03874150943396227,4,1,550,15,-1.0
31,25000.0,0.0,25000.0,0.0,529,0.1195,0.15,0.125,6,0,2,0.15,10,0.005,0,0.12,36,1.0,1,422.0,50811.29,286.0,1.0,0.6777251184834123,0.0023696682464454982,25764.33,0.14,0.145,0.01834705882352941,4,3,638,15,-1.0
34,2500.0,0.0,2500.0,0.0,63,0.0785,0.085,0.079,9,0,1,0.05,7,0.0,1,0.079,36,1.0,1,61.0,5679.65,30.0,1.0,0.4918032786885246,0.016393442622950817,3135.0,0.075,0.0,0.0,11,0,801,46,-1.0
36,25000.0,0.0,25000.0,0.0,288,0.1495,0.15,0.15,15,0,3,0.2,7,0.0,0,0.15,36,1.0,1,267.0,27655.79,257.0,1.0,0.9625468164794008,0.003745318352059925,2550.0,0.0,0.15,0.01730769230769231,4,1,659,14,-1.0
38,3000.0,0.0,3000.0,0.0,151,0.0732,0.0919,0.0737,2,4,1,0.11,7,0.0,1,0.0737,36,1.0,1,140.0,10220.83,49.0,1.0,0.35,0.0071428571428571435,7217.27,0.0745,0.076,0.0186375,4,2,1145,16,-1.0
40,14000.0,0.0,14000.0,0.0,226,0.0765,0.1142,0.077,12,3,1,0.35,3,0.0,1,0.077,36,1.0,1,226.0,15392.87,215.0,1.0,0.9513274336283186,0.004424778761061947,1350.0,0.1252,0.1242,0.3675833333333333,3,1,950,11,-1.0
42,4250.0,0.0,4250.0,0.0,186,0.173,0.2533,0.1735,16,1,3,0.09,10,0.0,1,0.1735,36,1.0,1,148.0,14509.93,60.0,1.0,0.40540540540540543,0.006756756756756757,10223.86,0.26430000000000003,0.25,0.14969666666666667,4,3,1313,15,-1.0
43,2500.0,0.0,2500.0,0.0,70,0.0805,0.093,0.081,2,3,2,0.05,7,0.0,1,0.081,36,1.0,1,62.0,4827.74,34.0,1.0,0.5483870967741935,0.016129032258064516,2286.92,0.071,0.0892,0.0206875,6,1,857,24,-1.0
45,3000.0,0.0,3000.0,0.0,94,0.0745,0.08,0.075,5,0,1,0.01,7,0.0,0,0.075,36,1.0,1,83.0,7461.99,37.0,1.0,0.4457831325301205,0.012048192771084338,4312.68,0.075,0.0795,0.03449444444444444,1,4,1010,3,-1.0
46,3200.0,0.0,3200.0,0.0,131,0.1095,0.1475,0.11,1,0,3,0.1,7,0.0,1,0.11,36,1.0,1,112.0,11090.08,43.0,1.0,0.38392857142857145,0.008928571428571428,7815.549999999997,0.11,0.124,0.07705,11,1,394,45,-1.0
47,15000.0,0.0,15000.0,0.0,245,0.1245,0.131,0.125,2,7,2,0.16,10,0.0,1,0.125,36,1.0,1,227.0,20877.29,166.0,1.0,0.7312775330396476,0.004405286343612335,5804.04,0.121,0.131,0.0,12,0,840,50,-1.0
48,5000.0,0.0,5000.0,0.0,172,0.104,0.135,0.1095,39,0,3,0.15,7,0.005,1,0.1045,36,1.0,1,126.0,17778.53,45.0,1.0,0.35714285714285715,0.007936507936507936,12753.7,0.125,0.1245,0.09117142857142856,8,3,449,32,-1.0
49,2500.0,0.0,2500.0,0.0,16,0.0695,0.07,0.07,10,0,1,0.03,5,0.0,0,0.07,36,1.0,1,16.0,2500.0,16.0,0.0,1.0,0.0,0.0,0.081,0.08,0.3675833333333333,2,2,973,9,-1.0
51,7500.0,0.0,7500.0,0.0,79,0.1545,0.165,0.165,13,0,2,0.39,7,0.01,1,0.155,36,1.0,1,77.0,7631.5300000000025,77.0,1.0,1.0,0.012987012987012988,100.0,0.17600000000000002,0.17500000000000002,0.3675833333333333,11,5,1360,46,-1.0
52,11500.0,0.0,11500.0,0.0,521,0.1955,0.3463,0.196,15,3,3,0.18,7,0.0,1,0.196,36,1.0,1,500.0,33654.289999999986,175.0,1.0,0.35,0.002,22131.62000000001,0.3363,0.2335,0.07434482758620689,9,5,1187,38,-1.0
53,3000.0,0.0,3000.0,0.0,9,0.0745,0.08,0.08,17,0,3,0.3108,14,0.005,0,0.075,36,1.0,1,9.0,3050.0,8.0,1.0,0.8888888888888888,0.1111111111111111,0.0,0.091,0.0,0.3675833333333333,2,2,917,7,-1.0
54,3500.0,0.0,3500.0,0.0,35,0.1775,0.17800000000000002,0.17800000000000002,39,0,3,0.39,3,0.0,1,0.17800000000000002,36,1.0,1,33.0,3599.99,34.0,1.0,1.0303030303030305,0.030303030303030307,0.0,0.0,0.18800000000000008,0.3675833333333333,10,4,394,41,-1.0
55,2550.0,0.0,2550.0,0.0,9,0.0895,0.09,0.09,5,0,2,0.03,10,0.0,0,0.09,36,1.0,1,9.0,3269.45,8.0,1.0,0.8888888888888888,0.1111111111111111,0.0,0.10099999999999999,0.1,0.3675833333333333,7,3,1056,29,-1.0
57,4000.0,0.0,4000.0,0.0,40,0.2395,0.24,0.24,9,3,1,0.0,3,0.0,1,0.24,36,1.0,1,39.0,4179.83,39.0,1.0,1.0,0.02564102564102564,0.0,0.251,0.25,0.3675833333333333,12,3,907,49,-1.0
58,10000.0,0.0,10000.0,0.0,81,0.2195,0.24,0.225,9,0,2,0.19,10,0.005,0,0.22,36,1.0,1,70.0,10583.92,71.0,1.0,1.0142857142857142,0.014285714285714284,550.0,0.251,0.25,0.3675833333333333,3,1,1194,12,-1.0
59,5000.0,0.0,5000.0,0.0,204,0.1487,0.1885,0.1492,28,1,3,0.22,10,0.0,1,0.1492,36,1.0,1,190.0,13144.259999999998,77.0,1.0,0.4052631578947368,0.005263157894736842,8137.48,0.1995,0.16699999999999998,0.07801363636363635,2,2,386,7,-1.0
61,9000.0,0.0,9000.0,0.0,327,0.1105,0.1481,0.111,15,4,2,0.07,7,0.0,0,0.111,36,1.0,1,293.0,21987.960000000006,121.0,1.0,0.4129692832764505,0.0034129692832764505,12975.0,0.1381,0.1295,0.03531578947368421,5,0,827,20,-1.0
63,13000.0,0.0,13000.0,0.0,272,0.1115,0.125,0.112,19,0,2,0.23,10,0.0,0,0.112,36,1.0,1,224.0,24640.82,145.0,1.0,0.6473214285714286,0.004464285714285714,11626.55,0.12,0.1225,0.07228867924528302,8,1,693,33,-1.0
65,14000.0,0.0,14000.0,0.0,475,0.1235,0.175,0.124,5,1,3,0.21,7,0.0,0,0.124,36,1.0,1,387.0,47163.69999999998,175.0,1.0,0.4521963824289406,0.002583979328165375,33152.78,0.165,0.175,0.11158341968911914,3,3,889,10,-1.0
66,1000.0,0.0,1000.0,0.0,6,0.0695,0.07,0.07,2,0,2,0.12,7,0.0,0,0.07,36,1.0,1,6.0,1000.0,6.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,1,4,744,3,-1.0
67,5000.0,0.0,5000.0,0.0,89,0.1415,0.15,0.142,2,1,3,0.16,7,0.0,0,0.142,36,1.0,1,89.0,5872.400000000002,76.0,1.0,0.8539325842696629,0.011235955056179777,850.0,0.0,0.0,0.3675833333333333,3,4,426,10,-1.0
70,7808.0,0.0,7808.0,0.0,124,0.0895,0.09,0.09,32,4,1,0.03,7,0.0,1,0.09,36,1.0,1,120.0,10252.71,97.0,1.0,0.8083333333333333,0.008333333333333333,2424.89,0.0,0.09,0.032399999999999984,12,5,380,52,-1.0
71,9900.0,0.0,9900.0,0.0,410,0.1175,0.15,0.118,16,0,3,0.25,10,0.0,0,0.118,36,1.0,1,321.0,33855.25,129.0,1.0,0.4018691588785047,0.003115264797507788,23907.34,0.14,0.1495,0.10228095238095238,2,0,561,9,-1.0
72,4500.0,0.0,4500.0,0.0,125,0.0765,0.0851,0.077,9,2,1,0.15,7,0.0,1,0.077,36,1.0,1,114.0,9612.33,54.0,1.0,0.4736842105263158,0.008771929824561403,5033.53,0.0751,0.0851,0.041956,6,2,1308,26,-1.0
73,16000.0,0.0,16000.0,0.0,425,0.125,0.16,0.1255,14,0,2,0.35,10,0.0,0,0.1255,36,1.0,1,347.0,37066.14999999998,190.0,1.0,0.5475504322766571,0.002881844380403458,20949.77,0.155,0.16,0.09848736842105264,9,0,1354,39,-1.0
75,1500.0,0.0,1500.0,0.0,93,0.0845,0.12,0.085,26,0,2,0.36,7,0.0,0,0.085,36,1.0,1,77.0,6951.55,24.0,1.0,0.3116883116883117,0.012987012987012988,5433.6500000000015,0.11,0.115,0.0606181818181818,11,2,849,45,-1.0
76,5000.0,0.0,5000.0,0.0,289,0.105,0.235,0.1055,5,0,3,0.19,7,0.0,0,0.1055,36,1.0,1,257.0,23498.73,63.0,1.0,0.245136186770428,0.003891050583657589,18473.21,0.127,0.12,0.076612,3,1,930,11,-1.0
78,8500.0,0.0,8500.0,0.0,110,0.1045,0.11,0.105,11,0,2,0.14,7,0.0,0,0.105,36,1.0,1,95.0,12262.72,68.0,1.0,0.7157894736842105,0.010526315789473684,3119.19,0.105,0.11,0.03637777777777778,6,1,433,23,-1.0
79,6000.0,0.0,6000.0,0.0,140,0.1399,0.1671,0.1454,12,0,3,0.43,10,0.005,0,0.1404,36,1.0,1,120.0,12629.48,64.0,1.0,0.5333333333333333,0.008333333333333333,6576.85,0.1521,0.16,0.09676250000000004,6,4,239,24,-1.0
80,13200.0,0.0,13200.0,0.0,566,0.1096,0.25,0.1151,29,0,2,0.2,10,0.005,0,0.1101,36,1.0,1,449.0,78511.02,148.0,1.0,0.32962138084632514,0.0022271714922049,65248.23,0.154,0.1295,0.06961578947368423,5,2,1139,22,-1.0
81,5000.0,0.0,5000.0,0.0,182,0.0725,0.079,0.073,5,4,1,0.08,5,0.0,1,0.073,36,1.0,1,169.0,11222.04,76.0,1.0,0.4497041420118344,0.005917159763313609,6192.62,0.0,0.0744,0.01825,3,2,868,10,-1.0
84,6000.0,0.0,6000.0,0.0,215,0.0845,0.1014,0.085,15,2,1,0.14,7,0.0,1,0.085,36,1.0,1,199.0,14862.17,85.0,1.0,0.4271356783919598,0.005025125628140704,8827.19,0.0914,0.099,0.04246470588235294,7,0,1057,28,-1.0
85,3700.0,0.0,3700.0,0.0,244,0.069,0.1001,0.0695,6,6,1,0.04,10,0.0,1,0.0695,36,1.0,1,212.0,17287.090000000004,54.0,1.0,0.2547169811320755,0.0047169811320754715,13552.63,0.0895,0.0865,0.05784117647058822,2,1,465,8,-1.0
86,10000.0,0.0,10000.0,0.0,142,0.1534,0.1539,0.1539,9,1,3,0.15,7,0.0,1,0.1539,36,1.0,1,138.0,11685.22,130.0,1.0,0.9420289855072465,0.007246376811594203,1598.56,0.0,0.0,0.038475,6,6,468,25,-1.0
87,3000.0,0.0,3000.0,0.0,148,0.0665,0.17,0.067,13,3,1,0.1,7,0.0,1,0.067,36,1.0,1,144.0,11740.420000000002,41.0,1.0,0.2847222222222222,0.006944444444444444,8536.400000000001,0.075,0.07200000000000001,0.011166666666666668,6,5,623,25,-1.0
91,1600.0,0.0,1600.0,0.0,40,0.083,0.0925,0.0835,8,0,1,0.05,10,0.0,1,0.0835,36,1.0,1,36.0,3302.37,24.0,1.0,0.6666666666666666,0.027777777777777776,1700.0,0.0,0.1025,0.3675833333333333,8,1,640,33,-1.0
92,1000.0,0.0,1000.0,0.0,15,0.0695,0.0725,0.0725,6,0,2,0.01,7,0.0025,0,0.07,36,1.0,1,11.0,1025.0,14.0,1.0,1.2727272727272727,0.09090909090909093,0.0,0.0,0.0,0.0,9,6,594,38,-1.0
93,20000.0,0.0,20000.0,0.0,794,0.1145,0.1909,0.115,1,3,1,0.16,7,0.0,1,0.115,36,1.0,1,621.0,70613.03000000003,270.0,1.0,0.43478260869565216,0.0016103059581320447,50597.96000000001,0.18,0.1909,0.08831783439490447,5,4,1055,18,-1.0
94,3001.0,0.0,3001.0,0.0,29,0.0795,0.08,0.08,12,0,1,0.03095,10,0.0,0,0.08,36,1.0,1,27.0,3725.0,20.0,1.0,0.7407407407407407,0.037037037037037035,675.0,0.075,0.08,0.3675833333333333,3,3,738,10,-1.0
95,3500.0,0.0,3500.0,0.0,167,0.0927,0.14,0.0932,12,0,2,0.23,7,0.0,0,0.0932,36,1.0,1,147.0,13573.33,54.0,1.0,0.3673469387755102,0.006802721088435374,10018.919999999998,0.105,0.1,0.06087894736842105,9,2,693,36,-1.0
96,15510.0,0.0,15510.0,0.0,385,0.1293,0.171,0.1298,16,0,2,0.33,7,0.0,0,0.1298,36,1.0,1,304.0,40188.12000000002,126.0,1.0,0.4144736842105263,0.003289473684210526,24193.81,0.1639,0.171,0.11478166666666666,7,2,1120,27,-1.0
97,3000.0,0.0,3000.0,0.0,41,0.0994,0.1,0.0999,29,0,2,0.21,7,0.0,1,0.0999,36,1.0,1,32.0,4100.0,28.0,0.0,0.875,0.0,1100.0,0.111,0.11,0.02,7,2,508,29,-1.0
98,15000.0,0.0,15000.0,0.0,386,0.1212,0.165,0.1267,16,0,2,0.81,10,0.005,1,0.1217,36,1.0,1,275.0,36661.65,162.0,1.0,0.5890909090909091,0.003636363636363637,18628.17,0.155,0.16,0.08275833333333331,7,3,635,30,-1.0
99,6000.0,0.0,6000.0,0.0,227,0.1195,0.2,0.12,2,3,2,0.52,7,0.0,1,0.12,36,1.0,1,175.0,21178.820000000003,76.0,1.0,0.4342857142857143,0.005714285714285714,15020.010000000002,0.19,0.155,0.08652592592592594,5,2,650,19,-1.0
100,8500.0,0.0,8500.0,0.0,223,0.1416,0.1627,0.1421,6,0,3,0.34,10,0.0,1,0.1421,36,1.0,1,199.0,17679.320000000003,123.0,1.0,0.6180904522613065,0.005025125628140704,9169.61,0.1381,0.152,0.097456,9,6,952,37,-1.0
102,22500.0,0.0,22500.0,0.0,648,0.102,0.15,0.1025,16,3,1,0.26,10,0.0,1,0.1025,36,1.0,1,588.0,51501.43,301.0,1.0,0.5119047619047619,0.0017006802721088435,28959.05,0.15,0.15,0.0,12,3,1300,52,-1.0
103,5000.0,0.0,5000.0,0.0,66,0.16399999999999998,0.182,0.1745,5,0,3,3.53,10,0.01,0,0.1645,36,1.0,1,58.0,8392.430000000002,41.0,1.0,0.7068965517241379,0.017241379310344827,3164.71,0.0,0.192,0.086,8,0,626,33,-1.0
104,3000.0,0.0,3000.0,0.0,82,0.0895,0.095,0.09,8,0,3,0.01,10,0.0,1,0.09,36,1.0,1,64.0,6142.85,37.0,1.0,0.578125,0.015625,2950.0,0.09,0.095,0.07115833333333332,12,2,1113,49,-1.0
105,10000.0,0.0,10000.0,0.0,131,0.2719,0.2893,0.2724,7,1,3,0.24,7,0.0,1,0.2724,36,1.0,1,115.0,12680.97,100.0,1.0,0.8695652173913043,0.008695652173913044,2655.63,0.3003,0.0,0.0349625,5,4,350,19,-1.0
106,4100.0,0.0,4100.0,0.0,199,0.0995,0.14,0.11,12,0,3,0.17,7,0.01,0,0.1,36,1.0,1,149.0,17949.63,56.0,1.0,0.3758389261744967,0.006711409395973154,13663.04,0.12,0.105,0.025175000000000003,11,0,1223,48,-1.0
107,3000.0,0.0,3000.0,0.0,108,0.0704,0.0919,0.0709,16,3,1,0.08,7,0.0,0,0.0709,36,1.0,1,99.0,8854.61,33.0,1.0,0.3333333333333333,0.010101010101010102,5821.55,0.0777,0.087,0.03735,4,2,944,16,-1.0
108,7500.0,0.0,7500.0,0.0,345,0.0994,0.15,0.0999,3,1,1,0.21,7,0.0,1,0.0999,36,1.0,1,279.0,26736.13,104.0,1.0,0.3727598566308244,0.003584229390681004,19111.620000000006,0.14,0.15,0.09549846153846156,4,4,255,17,-1.0
110,6000.0,0.0,6000.0,0.0,163,0.1345,0.145,0.135,9,3,3,0.27,10,0.0,1,0.135,36,1.0,1,144.0,11198.41,82.0,1.0,0.5694444444444444,0.006944444444444444,5152.89,0.135,0.145,0.02905172413793104,1,1,1326,1,-1.0
111,3300.0,0.0,3300.0,0.0,181,0.1595,0.35,0.16,6,1,3,0.09,7,0.0,1,0.16,36,1.0,1,137.0,14875.81,39.0,1.0,0.2846715328467153,0.007299270072992701,11325.99,0.33,0.35,0.2252545454545454,4,6,992,17,-1.0
112,3001.0,0.0,3001.0,0.0,67,0.1125,0.14,0.1205,12,0,3,0.17185,3,0.0075,0,0.113,36,1.0,1,46.0,7110.370000000001,25.0,1.0,0.5434782608695652,0.021739130434782608,4081.72,0.1275,0.1255,0.03505,4,2,570,15,-1.0
113,6500.0,0.0,6500.0,0.0,360,0.0995,0.21,0.1,1,1,2,0.23,7,0.0,0,0.1,36,1.0,1,309.0,23983.86,100.0,1.0,0.32362459546925565,0.0032362459546925572,17441.71,0.135,0.12,0.07986101694915254,8,2,1295,35,-1.0
114,15000.0,0.0,15000.0,0.0,242,0.1185,0.15,0.119,13,0,1,0.27,7,0.0,1,0.119,36,1.0,1,143.0,42756.56,64.0,1.0,0.4475524475524476,0.006993006993006993,27741.18,0.145,0.15,0.0964568181818182,6,3,1007,26,-1.0
115,5500.0,0.0,5500.0,0.0,39,0.1345,0.135,0.135,13,0,2,0.19,3,0.0,1,0.135,36,1.0,1,38.0,5520.31,38.0,1.0,1.0,0.02631578947368421,0.0,0.0,0.14500000000000002,0.0,8,4,525,31,-1.0
116,5250.0,0.0,5250.0,0.0,56,0.1245,0.13,0.13,20,0,3,0.10998,10,0.005,0,0.125,36,1.0,1,53.0,5300.08,54.0,1.0,1.018867924528302,0.018867924528301886,50.0,0.0,0.0,0.009615384615384616,4,0,529,14,-1.0
117,1000.0,0.0,1000.0,0.0,12,0.0945,0.095,0.095,8,0,3,0.0,10,0.0,1,0.095,36,1.0,1,12.0,1000.0,12.0,0.0,1.0,0.0,0.0,0.106,0.105,0.3675833333333333,8,4,531,34,-1.0
118,14500.0,0.0,14500.0,0.0,274,0.1044,0.11,0.1049,3,0,2,0.12,10,0.0,0,0.1049,36,1.0,1,237.0,25921.270000000004,171.0,1.0,0.7215189873417721,0.004219409282700422,11377.56,0.105,0.11,0.047782,6,6,400,24,-1.0
120,3000.0,0.0,3000.0,0.0,34,0.1276,0.13,0.1293,6,0,1,0.3,10,0.0012,1,0.1281,36,1.0,1,31.0,4416.67,28.0,1.0,0.9032258064516128,0.03225806451612903,300.0,0.141,0.14,0.3675833333333333,8,4,942,33,-1.0
121,6500.0,0.0,6500.0,0.0,269,0.0972,0.1283,0.0977,15,1,2,0.09,7,0.0,0,0.0977,36,1.0,1,243.0,18743.05,95.0,1.0,0.3909465020576132,0.00411522633744856,12221.61,0.1183,0.1193,0.07133437500000002,7,1,578,29,-1.0
122,19735.0,0.0,19735.0,0.0,685,0.1265,0.13,0.127,31,1,1,0.36,7,0.0,1,0.127,36,1.0,1,667.0,42062.10000000001,287.0,1.0,0.4302848575712144,0.0014992503748125937,22287.15,0.1185,0.1285,0.10729310344827574,8,6,832,33,-1.0
123,7500.0,0.0,7500.0,0.0,78,0.1145,0.12,0.12,24,0,2,0.19,7,0.005,1,0.115,36,1.0,1,74.0,9022.35,69.0,1.0,0.9324324324324323,0.013513513513513514,1450.0,0.0,0.0,0.04380952380952381,4,6,991,15,-1.0
125,1000.0,0.0,1000.0,0.0,29,0.0745,0.079,0.075,15,4,1,0.03,10,0.0,1,0.075,36,1.0,1,29.0,1622.1799999999994,16.0,1.0,0.5517241379310345,0.03448275862068965,600.0,0.09,0.08900000000000001,0.3675833333333333,3,3,832,12,-1.0
126,5000.0,0.0,5000.0,0.0,190,0.1265,0.1424,0.127,37,1,3,0.27,5,0.0,1,0.127,36,1.0,1,170.0,13233.329999999998,66.0,1.0,0.3882352941176471,0.005882352941176471,8207.86,0.13,0.1375,0.06589,1,6,1003,3,-1.0
127,10000.0,0.0,10000.0,0.0,382,0.1175,0.18,0.123,13,0,3,0.11,10,0.005,1,0.118,36,1.0,1,327.0,32819.58,126.0,1.0,0.3853211009174312,0.003058103975535168,22756.22,0.128,0.129,0.06092857142857142,4,1,1282,15,-1.0
128,4500.0,0.0,4500.0,0.0,254,0.1295,0.3,0.13,29,4,3,0.12,7,0.0,0,0.13,36,1.0,1,208.0,17382.999999999996,68.0,1.0,0.3269230769230769,0.004807692307692308,12782.34,0.29,0.28,0.0702,5,2,1040,20,-1.0
130,5000.0,0.0,5000.0,0.0,2,0.0994,0.1,0.0999,2,7,1,0.0,7,0.0,1,0.0999,36,1.0,1,2.0,5100.0,1.0,1.0,0.5,0.5,0.0,0.111,0.11,0.3675833333333333,4,5,579,16,-1.0
