,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
37,5000.0,0.0,5000.0,0.0,94,0.1995,0.235,0.2,19,0,5,0.09,10,0.0,1,0.2,36,1.0,1,72.0,10558.66,44.0,1.0,0.6111111111111112,0.013888888888888888,5301.66,0.23,0.235,0.19166666666666665,5,1,975,20,-1.0
38,10000.0,0.0,10000.0,0.0,205,0.1345,0.1428,0.135,21,3,4,0.09,7,0.0,0,0.135,36,1.0,1,204.0,11685.429999999995,175.0,1.0,0.8578431372549019,0.004901960784313725,1647.15,0.0,0.0,0.056953124999999966,12,4,85,49,-1.0
39,1000.0,0.0,1000.0,0.0,13,0.1513,0.1518,0.1518,6,0,4,0.05,5,0.0,0,0.1518,36,1.0,1,13.0,1030.0,12.0,1.0,0.9230769230769232,0.07692307692307693,0.0,0.0,0.0,0.3675833333333333,8,5,690,32,-1.0
40,1000.0,0.0,1000.0,0.0,9,0.1815,0.182,0.182,2,0,5,0.15,5,0.0,0,0.182,36,1.0,1,8.0,1000.0,9.0,0.0,1.125,0.0,0.0,0.0,0.192,0.3675833333333333,8,0,470,33,-1.0
41,5000.0,0.0,5000.0,0.0,43,0.2595,0.26,0.26,16,0,5,0.12,7,0.0,0,0.26,36,1.0,1,37.0,4999.999999999999,43.0,0.0,1.162162162162162,0.0,0.0,0.271,0.27,0.3675833333333333,7,1,1214,29,-1.0
42,1645.0,0.0,1645.0,0.0,70,0.1945,0.24,0.195,9,1,5,0.07,5,0.0,1,0.195,36,1.0,1,56.0,4995.64,23.0,1.0,0.4107142857142857,0.017857142857142856,3310.02,0.251,0.2389,0.24,3,5,1365,12,-1.0
44,3100.0,0.0,3100.0,0.0,84,0.272,0.35,0.2725,25,4,4,0.37,7,0.0,0,0.2725,36,1.0,1,70.0,8339.810000000001,46.0,1.0,0.6571428571428571,0.014285714285714284,5199.81,0.361,0.0,0.15,5,4,1204,18,-1.0
45,5000.0,0.0,5000.0,0.0,104,0.2995,0.35,0.3,29,7,4,0.23,7,0.0,0,0.3,36,1.0,1,88.0,8342.560000000001,62.0,1.0,0.7045454545454546,0.011363636363636364,3315.47,0.361,0.0,0.15553333333333333,7,3,691,27,-1.0
46,12000.0,0.0,12000.0,0.0,232,0.1845,0.2,0.185,16,0,4,0.25,7,0.0,1,0.185,36,1.0,1,210.0,21673.62,151.0,1.0,0.7190476190476189,0.0047619047619047615,9561.01,0.18,0.2,0.1065203389830509,10,5,547,40,-1.0
47,10000.0,0.0,10000.0,0.0,270,0.212,0.3265,0.2125,12,1,4,0.16,7,0.0,0,0.2125,36,1.0,1,248.0,17682.239999999998,147.0,1.0,0.592741935483871,0.004032258064516129,7670.179999999998,0.31,0.2995,0.0,3,0,459,12,-1.0
49,5000.0,0.0,5000.0,0.0,132,0.139,0.15,0.1395,29,0,4,0.37,7,0.0,0,0.1395,36,1.0,1,117.0,11755.070000000005,60.0,1.0,0.5128205128205128,0.008547008547008548,6681.84,0.14,0.16,0.1318111111111111,4,2,1265,14,-1.0
50,5000.0,0.0,5000.0,0.0,216,0.1245,0.165,0.125,5,0,4,0.06,7,0.0,0,0.125,36,1.0,1,194.0,16116.7,75.0,1.0,0.3865979381443299,0.005154639175257732,10708.670000000002,0.14,0.149,0.05525714285714287,7,5,1334,30,-1.0
51,2600.0,0.0,2600.0,0.0,162,0.1772,0.3492,0.1777,5,3,5,0.22,10,0.0,0,0.1777,36,1.0,1,120.0,11867.47,35.0,1.0,0.2916666666666667,0.008333333333333333,8807.09,0.3392,0.3,0.1616666666666667,1,1,1326,5,-1.0
52,4000.0,0.0,4000.0,0.0,46,0.1695,0.17,0.17,13,3,4,0.15,10,0.0,1,0.17,36,1.0,1,46.0,4177.780000000002,42.0,1.0,0.9130434782608696,0.021739130434782608,150.0,0.0,0.0,0.3675833333333333,2,5,1125,6,-1.0
56,1000.0,0.0,1000.0,0.0,51,0.1795,0.2717,0.18,12,1,4,0.18,7,0.0,1,0.18,36,1.0,1,43.0,4414.06,14.0,1.0,0.32558139534883723,0.02325581395348837,3413.3,0.2617,0.2495,0.0475,8,6,1180,33,-1.0
58,3500.0,0.0,3500.0,0.0,82,0.1795,0.2,0.18,45,1,4,0.27,10,0.0,0,0.18,36,1.0,1,74.0,7041.199999999999,49.0,1.0,0.6621621621621622,0.013513513513513514,3530.59,0.21100000000000002,0.19,0.09375,2,5,1367,6,-1.0
59,10000.0,0.0,10000.0,0.0,91,0.2395,0.24,0.24,5,0,5,0.15,10,0.0,0,0.24,36,1.0,1,84.0,10003.78,90.0,1.0,1.0714285714285714,0.011904761904761904,0.0,0.0,0.25,0.3675833333333333,10,4,986,41,-1.0
61,5000.0,0.0,5000.0,0.0,88,0.1975,0.2243,0.198,9,1,5,0.36,10,0.0,0,0.198,36,1.0,1,85.0,5957.96,79.0,1.0,0.9294117647058824,0.011764705882352941,936.0,0.2353,0.2343,0.3675833333333333,1,0,696,4,-1.0
62,3000.0,0.0,3000.0,0.0,94,0.154,0.1727,0.1545,31,1,5,0.19,7,0.0,0,0.1545,36,1.0,1,91.0,5818.360000000002,49.0,1.0,0.5384615384615384,0.01098901098901099,2814.970000000001,0.1627,0.0,0.0,3,5,958,10,-1.0
63,3000.0,0.0,3000.0,0.0,43,0.3495,0.35,0.35,17,1,5,0.09,7,0.0,0,0.35,36,1.0,1,39.0,3254.65,38.0,1.0,0.9743589743589745,0.02564102564102564,250.0,0.361,0.36,0.3675833333333333,6,2,946,23,-1.0
64,7500.0,0.0,7500.0,0.0,277,0.1666,0.24,0.1671,34,0,4,0.37,7,0.0,0,0.1671,36,1.0,1,217.0,25973.459999999992,92.0,1.0,0.423963133640553,0.004608294930875576,18453.38,0.251,0.24,0.15785714285714286,4,3,803,16,-1.0
65,1500.0,0.0,1500.0,0.0,5,0.2984,0.3225,0.2989,10,1,5,0.45,7,0.0,0,0.2989,36,1.0,1,4.0,1700.0,1.0,0.0,0.25,0.0,200.0,0.3335,0.3325,0.3675833333333333,8,1,733,32,-1.0
66,10100.0,0.0,10100.0,0.0,208,0.2095,0.235,0.21,40,0,4,0.27,10,0.0,0,0.21,36,1.0,1,174.0,17768.170000000002,136.0,1.0,0.7816091954022989,0.005747126436781609,7645.700000000003,0.0,0.235,0.05486363636363637,10,3,973,43,-1.0
67,5700.0,0.0,5700.0,0.0,144,0.189,0.24,0.1895,12,0,4,0.42,7,0.0,0,0.1895,36,1.0,1,109.0,18871.13,48.0,1.0,0.4403669724770641,0.009174311926605505,12335.81,0.251,0.25,0.18548888888888893,12,1,824,49,-1.0
68,3450.0,0.0,3450.0,0.0,142,0.1484,0.19,0.1589,31,0,4,0.28,10,0.01,0,0.1489,36,1.0,1,105.0,12690.84,44.0,1.0,0.4190476190476191,0.009523809523809523,9205.009999999998,0.17,0.18,0.11816428571428572,5,6,893,21,-1.0
71,1100.0,0.0,1100.0,0.0,14,0.1495,0.1575,0.1575,29,0,5,0.23383,14,0.0075,0,0.15,36,1.0,1,12.0,1161.0,12.0,1.0,1.0,0.08333333333333333,50.0,0.145,0.1675,0.3675833333333333,3,0,695,10,-1.0
73,1500.0,0.0,1500.0,0.0,60,0.1425,0.2,0.14300000000000002,51,4,5,0.07,7,0.0,0,0.14300000000000002,36,1.0,1,58.0,3573.180000000001,23.0,1.0,0.3965517241379311,0.017241379310344827,2065.83,0.145,0.155,0.0,4,5,782,17,-1.0
74,6500.0,0.0,6500.0,0.0,121,0.104,0.1097,0.1045,0,4,4,0.23,7,0.0,0,0.1045,36,1.0,1,121.0,7318.89,107.0,1.0,0.8842975206611571,0.008264462809917356,787.9300000000003,0.1207,0.1197,0.0,3,0,425,13,-1.0
76,9750.0,0.0,9750.0,0.0,53,0.2197,0.2202,0.2202,5,0,4,0.24,10,0.0,1,0.2202,36,1.0,1,52.0,9786.42,52.0,1.0,1.0,0.019230769230769232,0.0,0.2312,0.2302,0.3675833333333333,8,3,1062,31,-1.0
79,7400.0,0.0,7400.0,0.0,171,0.104,0.1919,0.1045,34,1,4,0.3,7,0.0,0,0.1045,36,1.0,1,170.0,9936.44,127.0,1.0,0.7470588235294118,0.005882352941176471,2511.1,0.0,0.14,0.064834693877551,5,3,890,18,-1.0
80,1500.0,0.0,1500.0,0.0,12,0.157,0.1575,0.1575,29,0,4,0.04,7,0.0,0,0.1575,36,1.0,1,11.0,1500.0,12.0,0.0,1.0909090909090908,0.0,0.0,0.1685,0.1675,0.3675833333333333,6,5,512,22,-1.0
81,5000.0,0.0,5000.0,0.0,162,0.1345,0.17,0.135,5,0,4,0.47,7,0.0,0,0.135,36,1.0,1,128.0,14619.89,57.0,1.0,0.4453125,0.0078125,9423.78,0.1364,0.17,0.11665675675675675,2,6,1016,8,-1.0
82,1000.0,0.0,1000.0,0.0,17,0.1495,0.15,0.15,15,0,5,0.09,3,0.0,0,0.15,36,1.0,1,15.0,1300.0,13.0,1.0,0.8666666666666667,0.06666666666666668,175.0,0.161,0.16,0.0,7,1,710,30,-1.0
83,9500.0,0.0,9500.0,0.0,1,0.1795,0.18,0.18,16,0,5,0.41,10,0.0,0,0.18,36,1.0,1,1.0,9500.0,1.0,0.0,1.0,0.0,0.0,0.191,0.19,0.3675833333333333,10,2,576,44,-1.0
85,6500.0,0.0,6500.0,0.0,84,0.3495,0.35,0.35,18,1,4,0.22,7,0.0,1,0.35,36,1.0,1,80.0,7198.38,83.0,1.0,1.0375,0.0125,0.0,0.0,0.36,0.3675833333333333,9,0,487,37,-1.0
88,3000.0,0.0,3000.0,0.0,83,0.1225,0.1385,0.128,13,0,4,0.15,10,0.005,1,0.123,36,1.0,1,57.0,6620.51,30.0,1.0,0.5263157894736842,0.017543859649122806,3603.38,0.1285,0.133,0.0,7,3,1385,30,-1.0
89,3000.0,0.0,3000.0,0.0,109,0.1295,0.15,0.13,37,0,4,0.3,7,0.0,0,0.13,36,1.0,1,86.0,9023.36,38.0,1.0,0.4418604651162791,0.011627906976744186,5911.01,0.0,0.15,0.08991111111111111,10,4,1274,40,-1.0
91,7000.0,0.0,7000.0,0.0,139,0.2595,0.2749,0.26,5,3,4,0.14,7,0.0,0,0.26,36,1.0,1,136.0,8505.72,114.0,1.0,0.8382352941176471,0.007352941176470587,1463.1,0.0,0.0,0.3675833333333333,12,2,1090,52,-1.0
93,1500.0,0.0,1500.0,0.0,21,0.1645,0.17,0.17,6,0,5,0.19,7,0.005,0,0.165,36,1.0,1,19.0,1500.4,20.0,1.0,1.0526315789473684,0.05263157894736842,0.0,0.18100000000000002,0.18000000000000002,0.0,10,2,877,43,-1.0
95,8000.0,0.0,8000.0,0.0,190,0.1841,0.22,0.1846,9,0,4,0.06,7,0.0,1,0.1846,36,1.0,1,169.0,16102.59,118.0,1.0,0.6982248520710059,0.005917159763313609,8056.17,0.0,0.0,0.0852,9,2,1432,39,-1.0
96,5175.0,0.0,5175.0,0.0,110,0.3095,0.35,0.31,30,6,5,0.11,7,0.0,0,0.31,36,1.0,1,103.0,8326.54,70.0,1.0,0.6796116504854369,0.009708737864077669,3116.2,0.34,0.33,0.16615555555555553,8,6,906,35,-1.0
99,5000.0,0.0,5000.0,0.0,85,0.2295,0.25,0.2375,13,0,5,0.08,7,0.0075,0,0.23,36,1.0,1,71.0,7596.849999999998,60.0,1.0,0.8450704225352113,0.014084507042253518,1626.89,0.2375,0.26,0.3675833333333333,9,4,722,37,-1.0
100,6000.0,0.0,6000.0,0.0,120,0.1545,0.157,0.155,12,1,5,0.12,7,0.0,0,0.155,36,1.0,1,116.0,7837.639999999998,85.0,1.0,0.7327586206896551,0.008620689655172414,1826.35,0.168,0.16699999999999998,0.0,3,5,578,10,-1.0
102,3000.0,0.0,3000.0,0.0,36,0.165,0.1655,0.1655,13,0,4,0.18,7,0.0,0,0.1655,36,1.0,1,31.0,3035.0,35.0,1.0,1.1290322580645162,0.03225806451612903,0.0,0.0,0.0,0.3675833333333333,8,4,770,32,-1.0
103,21000.0,0.0,21000.0,0.0,167,0.2395,0.24,0.24,20,0,4,0.61,10,0.0,1,0.24,36,1.0,1,156.0,21855.38,166.0,1.0,1.064102564102564,0.00641025641025641,0.0,0.0,0.0,0.3675833333333333,10,4,380,40,-1.0
104,1000.0,0.0,1000.0,0.0,13,0.1965,0.2,0.197,9,0,5,0.11,3,0.0,0,0.197,36,1.0,1,13.0,1017.8,12.0,1.0,0.9230769230769232,0.07692307692307693,0.0,0.21100000000000002,0.21,0.3675833333333333,4,0,690,17,-1.0
105,1000.0,0.0,1000.0,0.0,5,0.2495,0.29,0.25,16,0,5,10.01,5,0.0,0,0.25,36,1.0,1,4.0,1115.0,4.0,1.0,1.0,0.25,0.0,0.301,0.3,0.3675833333333333,3,5,909,11,-1.0
106,2000.0,0.0,2000.0,0.0,65,0.104,0.1885,0.1045,12,4,4,0.36,7,0.0,0,0.1045,36,1.0,1,61.0,4621.699999999999,25.0,1.0,0.4098360655737705,0.016393442622950817,2574.06,0.17300000000000001,0.0,0.016071428571428573,6,1,1040,25,-1.0
109,11000.0,0.0,11000.0,0.0,399,0.1695,0.27,0.19,5,0,4,0.28,10,0.02,1,0.17,36,1.0,1,313.0,31225.460000000014,133.0,1.0,0.4249201277955272,0.003194888178913738,20180.1,0.233,0.25,0.17525,7,6,868,27,-1.0
110,10000.0,0.0,10000.0,0.0,102,0.1695,0.17,0.17,32,0,4,0.29,10,0.0,1,0.17,36,1.0,1,94.0,11493.98,90.0,1.0,0.9574468085106383,0.010638297872340424,1464.33,0.0,0.0,0.0,1,1,479,4,-1.0
111,7500.0,0.0,7500.0,0.0,210,0.1615,0.3136,0.162,7,7,5,0.3,7,0.0,0,0.162,36,1.0,1,210.0,12537.72,127.0,1.0,0.6047619047619047,0.0047619047619047615,5016.93,0.0,0.3236,0.0,9,2,897,38,-1.0
112,2000.0,0.0,2000.0,0.0,24,0.3495,0.35,0.35,6,1,5,0.25,7,0.0,0,0.35,36,1.0,1,24.0,2035.12,23.0,1.0,0.9583333333333334,0.04166666666666666,0.0,0.361,0.36,0.3675833333333333,9,4,927,37,-1.0
113,2500.0,0.0,2500.0,0.0,15,0.092,0.0925,0.0925,36,0,4,0.05,7,0.0,0,0.0925,36,1.0,1,13.0,2546.32,14.0,1.0,1.0769230769230769,0.07692307692307693,0.0,0.1035,0.1025,0.3675833333333333,7,3,765,29,-1.0
114,1000.0,0.0,1000.0,0.0,8,0.237,0.2375,0.2375,9,0,4,0.23963,3,0.0,0,0.2375,36,1.0,1,7.0,1000.0,8.0,0.0,1.1428571428571428,0.0,0.0,0.2485,0.2475,0.3675833333333333,5,6,454,18,-1.0
115,1100.0,0.0,1100.0,0.0,53,0.1465,0.182,0.147,5,4,4,0.05,3,0.0,0,0.147,36,1.0,1,43.0,3445.6700000000005,16.0,1.0,0.372093023255814,0.02325581395348837,2325.67,0.16,0.1819,0.041666666666666664,12,5,924,49,-1.0
118,15500.0,0.0,15500.0,0.0,448,0.1645,0.2,0.165,1,0,4,0.49,7,0.0,0,0.165,36,1.0,1,296.0,47384.12,148.0,1.0,0.5,0.0033783783783783786,31876.18,0.195,0.2,0.1472463917525773,12,5,552,51,-1.0
119,5000.0,0.0,5000.0,0.0,190,0.142,0.235,0.1425,16,0,5,0.11,10,0.0,0,0.1425,36,1.0,1,158.0,24162.86,29.0,1.0,0.1835443037974684,0.006329113924050633,17425.47,0.2,0.19,0.147052,7,2,1145,29,-1.0
120,6000.0,0.0,6000.0,0.0,70,0.1895,0.195,0.195,13,0,5,0.23,7,0.005,0,0.19,36,1.0,1,64.0,6558.019999999999,63.0,1.0,0.984375,0.015625,412.12,0.185,0.205,0.3675833333333333,12,3,601,51,-1.0
121,4000.0,0.0,4000.0,0.0,48,0.2695,0.27,0.27,5,3,4,0.1,3,0.0,1,0.27,36,1.0,1,48.0,4025.02,47.0,1.0,0.9791666666666666,0.02083333333333333,0.0,0.0,0.28,0.3675833333333333,1,3,783,2,-1.0
122,5000.0,0.0,5000.0,0.0,97,0.1345,0.1428,0.135,21,0,4,0.31,10,0.0,0,0.135,36,1.0,1,95.0,5467.1100000000015,87.0,1.0,0.9157894736842104,0.010526315789473684,450.0,0.15380000000000002,0.0,0.0,11,4,662,48,-1.0
123,1250.0,0.0,1250.0,0.0,24,0.3045,0.3198,0.305,15,6,5,0.07,7,0.0,0,0.305,36,1.0,1,22.0,1729.36,17.0,1.0,0.7727272727272727,0.045454545454545456,450.0,0.3308,0.3298,0.0,8,4,1321,33,-1.0
126,4000.0,0.0,4000.0,0.0,149,0.1395,0.18,0.145,5,0,4,0.19,5,0.005,0,0.14,36,1.0,1,100.0,14225.829999999998,43.0,1.0,0.43,0.01,10063.93,0.17,0.175,0.122619512195122,5,6,738,21,-1.0
131,1500.0,0.0,1500.0,0.0,63,0.1895,0.262,0.19,14,4,5,0.19,7,0.0,0,0.19,36,1.0,1,52.0,4511.66,24.0,1.0,0.4615384615384616,0.019230769230769232,2976.43,0.273,0.272,0.25245,4,3,614,16,-1.0
132,4000.0,0.0,4000.0,0.0,151,0.2495,0.35,0.25,7,3,5,0.0,7,0.0,0,0.25,36,1.0,1,117.0,11805.15,67.0,1.0,0.5726495726495726,0.008547008547008548,7717.13,0.32,0.0,0.21465333333333325,7,3,1140,28,-1.0
135,10000.0,0.0,10000.0,0.0,105,0.237,0.2375,0.2375,12,0,5,0.25,10,0.0,1,0.2375,36,1.0,1,101.0,10444.53,98.0,1.0,0.9702970297029704,0.0099009900990099,436.45,0.0,0.2375,0.3675833333333333,10,0,583,40,-1.0
137,2000.0,0.0,2000.0,0.0,20,0.2395,0.24,0.24,16,0,5,0.58,3,0.0,1,0.24,36,1.0,1,20.0,2009.2,19.0,1.0,0.95,0.05,0.0,0.0,0.25,0.3675833333333333,11,0,625,47,-1.0
138,4000.0,0.0,4000.0,0.0,104,0.1395,0.1627,0.14,6,0,4,0.17,3,0.0,0,0.14,36,1.0,1,89.0,9183.11,47.0,1.0,0.5280898876404494,0.011235955056179777,5168.25,0.145,0.16,0.1297037037037037,7,2,1158,29,-1.0
140,1700.0,0.0,1700.0,0.0,39,0.1394,0.1593,0.1399,6,0,4,0.31,10,0.0,0,0.1399,36,1.0,1,33.0,2965.28,18.0,1.0,0.5454545454545454,0.030303030303030307,1236.01,0.14,0.1593,0.05537500000000002,8,3,838,33,-1.0
142,2500.0,0.0,2500.0,0.0,86,0.1295,0.15,0.13,13,0,4,0.26,10,0.0,0,0.13,36,1.0,1,74.0,6940.39,36.0,1.0,0.4864864864864865,0.013513513513513514,4283.81,0.12300000000000001,0.14,0.10864166666666664,4,1,1239,14,-1.0
144,3000.0,0.0,3000.0,0.0,29,0.1495,0.15,0.15,5,0,4,0.22,7,0.0,0,0.15,36,1.0,1,27.0,3298.84,24.0,1.0,0.8888888888888888,0.037037037037037035,250.0,0.0,0.0,0.3675833333333333,3,4,643,10,-1.0
147,2000.0,0.0,2000.0,0.0,131,0.1495,0.22,0.15,16,0,5,0.36,7,0.0,1,0.15,36,1.0,1,87.0,11819.229999999998,28.0,1.0,0.3218390804597701,0.011494252873563218,9721.04,0.21,0.22,0.1346103448275862,7,2,1153,28,-1.0
148,3000.0,0.0,3000.0,0.0,10,0.1295,0.13,0.13,19,4,4,2.38,10,0.0,0,0.13,36,1.0,1,10.0,3595.49,9.0,1.0,0.9,0.1,0.0,0.141,0.14,0.0,3,2,612,11,-1.0
149,4500.0,0.0,4500.0,0.0,115,0.1345,0.2512,0.135,0,1,4,0.26,7,0.0,1,0.135,36,1.0,1,102.0,27478.01,34.0,1.0,0.3333333333333333,0.00980392156862745,22944.55,0.2395,0.24,0.05715,7,3,490,27,-1.0
150,5400.0,0.0,5400.0,0.0,156,0.187,0.215,0.1925,13,0,5,0.14,10,0.005,0,0.1875,36,1.0,1,136.0,16839.75,75.0,1.0,0.5514705882352942,0.007352941176470587,11377.18,0.2,0.21,0.0933736842105263,3,0,783,11,-1.0
151,4000.0,0.0,4000.0,0.0,36,0.1475,0.16,0.1555,5,0,5,0.16695,10,0.0075,0,0.14800000000000002,36,1.0,1,31.0,7501.0,29.0,1.0,0.935483870967742,0.03225806451612903,3450.0,0.171,0.1495,0.0,4,3,890,15,-1.0
152,5000.0,0.0,5000.0,0.0,162,0.13,0.2,0.1505,5,0,4,0.1101,10,0.02,0,0.1305,36,1.0,1,109.0,16839.539999999994,52.0,1.0,0.4770642201834863,0.009174311926605505,11812.38,0.1745,0.1495,0.07907142857142857,4,6,1300,15,-1.0
153,2000.0,0.0,2000.0,0.0,68,0.2185,0.29,0.219,1,0,5,0.53,5,0.0,1,0.219,36,1.0,1,56.0,5758.459999999999,26.0,1.0,0.4642857142857143,0.017857142857142856,3739.66,0.301,0.29,0.16233333333333333,9,2,1366,36,-1.0
