,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
15,3000.0,0.0,3000.0,0.0,104,0.1042,0.14,0.1072,10,0,2,10.01,10,0.0025,0,0.1047,36,1.0,1,87.0,8171.239999999999,39.0,1.0,0.4482758620689655,0.011494252873563218,4947.49,0.1039,0.1353,0.07752857142857142,6,6,1232,22,-1.0
16,3000.0,0.0,3000.0,0.0,79,0.1335,0.1555,0.134,14,1,3,0.39,7,0.0,0,0.134,36,1.0,1,75.0,6918.79,25.0,1.0,0.3333333333333333,0.013333333333333334,3889.860000000001,0.14,0.138,0.0,1,5,1158,3,-1.0
17,25000.0,0.0,25000.0,0.0,210,0.147,0.15,0.15,12,0,2,0.17,10,0.0025,1,0.1475,36,1.0,1,167.0,27251.45,194.0,1.0,1.1616766467065869,0.0059880239520958105,2000.0,0.0,0.1475,0.008194444444444443,5,4,523,18,-1.0
18,1000.0,0.0,1000.0,0.0,42,0.0795,0.1,0.08,21,0,2,0.01,7,0.0,0,0.08,36,1.0,1,41.0,3930.68,17.0,1.0,0.4146341463414634,0.024390243902439025,2771.8,0.08199999999999999,0.11,0.0,7,6,379,27,-1.0
19,5000.0,0.0,5000.0,0.0,44,0.1095,0.11,0.11,14,0,1,0.37,7,0.0,0,0.11,36,1.0,1,40.0,5053.0,43.0,1.0,1.075,0.025,0.0,0.0,0.0,0.3675833333333333,6,2,1039,24,-1.0
20,10000.0,0.0,10000.0,0.0,317,0.0795,0.1019,0.08,15,7,1,0.02,10,0.0,0,0.08,36,1.0,1,282.0,23076.21000000001,158.0,1.0,0.5602836879432624,0.0035460992907801405,13034.57,0.1,0.1019,0.017394444444444445,12,0,1302,52,-1.0
21,20000.0,0.0,20000.0,0.0,414,0.1185,0.1325,0.1215,5,0,2,0.11,3,0.0025,0,0.119,36,1.0,1,354.0,38701.76,227.0,1.0,0.6412429378531074,0.002824858757062147,18639.08,0.125,0.13,0.06513863636363637,4,1,1224,14,-1.0
22,4900.0,0.0,4900.0,0.0,218,0.1395,0.209,0.14,20,1,3,0.19,7,0.0,1,0.14,36,1.0,1,201.0,13592.71,77.0,1.0,0.38308457711442784,0.0049751243781094535,8674.93,0.19899999999999998,0.209,0.0269,6,3,404,23,-1.0
25,2000.0,0.0,2000.0,0.0,45,0.0905,0.102,0.091,1,0,2,0.16,10,0.0,1,0.091,36,1.0,1,38.0,3773.14,22.0,1.0,0.5789473684210527,0.02631578947368421,1762.57,0.09699999999999999,0.0,0.3675833333333333,8,6,683,32,-1.0
26,3900.0,0.0,3900.0,0.0,88,0.0695,0.0834,0.07,3,4,1,0.38,7,0.0,1,0.07,36,1.0,1,80.0,5369.159999999999,63.0,1.0,0.7875,0.0125,1438.86,0.0,0.08,0.0,12,2,571,52,-1.0
27,25000.0,0.0,25000.0,0.0,702,0.1595,0.1828,0.16,30,4,2,0.08,10,0.0,0,0.16,36,1.0,1,610.0,55231.95000000001,276.0,1.0,0.4524590163934426,0.001639344262295082,30137.47,0.1728,0.18,0.06069726027397261,3,3,1236,13,-1.0
28,9000.0,0.0,9000.0,0.0,189,0.0745,0.0965,0.075,20,1,1,0.22,10,0.0,1,0.075,36,1.0,1,187.0,12589.07,136.0,1.0,0.7272727272727273,0.0053475935828877,3546.2300000000005,0.0,0.0,0.0,3,3,954,13,-1.0
29,10000.0,0.0,10000.0,0.0,401,0.1595,0.3177,0.16,12,1,3,0.2,5,0.0,0,0.16,36,1.0,1,358.0,29496.06,149.0,1.0,0.4162011173184357,0.002793296089385475,19452.65,0.18,0.1905,0.08793333333333332,3,2,1183,10,-1.0
30,25000.0,0.0,25000.0,0.0,876,0.1145,0.2018,0.115,5,3,1,0.3,7,0.0,1,0.115,36,1.0,1,739.0,72969.18000000002,374.0,1.0,0.5060893098782138,0.0013531799729364006,47965.1,0.1918,0.2018,0.05036318681318682,5,0,744,20,-1.0
31,1000.0,0.0,1000.0,0.0,38,0.0895,0.1,0.09,6,0,3,0.12,7,0.0,1,0.09,36,1.0,1,30.0,3972.92,10.0,1.0,0.3333333333333333,0.03333333333333333,2900.0,0.111,0.0985,0.06608571428571429,7,4,775,30,-1.0
34,5000.0,0.0,5000.0,0.0,151,0.117,0.1312,0.1175,37,4,2,0.22,7,0.0,1,0.1175,36,1.0,1,133.0,10681.679999999997,73.0,1.0,0.5488721804511278,0.0075187969924812035,5666.16,0.1212,0.1312,0.07486486486486488,1,6,631,2,-1.0
35,8000.0,0.0,8000.0,0.0,256,0.1222,0.17,0.1227,31,1,2,0.34,7,0.0,0,0.1227,36,1.0,1,222.0,21523.4,100.0,1.0,0.4504504504504505,0.0045045045045045045,13479.330000000002,0.16,0.1635,0.07652380952380951,5,4,437,22,-1.0
37,1000.0,0.0,1000.0,0.0,61,0.0653,0.1047,0.0658,20,2,2,0.06,7,0.0,0,0.0658,36,1.0,1,51.0,4464.77,15.0,1.0,0.29411764705882354,0.0196078431372549,3442.25,0.1157,0.0886,0.054275,5,4,1073,21,-1.0
38,1000.0,0.0,1000.0,0.0,50,0.059,0.0725,0.0595,13,0,1,0.01,10,0.0,1,0.0595,36,1.0,1,47.0,3297.02,16.0,1.0,0.3404255319148936,0.02127659574468085,2244.17,0.0675,0.07,0.015,10,3,516,43,-1.0
39,9000.0,0.0,9000.0,0.0,364,0.087,0.1091,0.0875,34,1,1,0.12,7,0.0,1,0.0875,36,1.0,1,308.0,27093.12000000001,138.0,1.0,0.448051948051948,0.003246753246753247,18049.32,0.09,0.1091,0.07513899999999997,4,2,626,18,-1.0
40,25000.0,0.0,25000.0,0.0,544,0.1595,0.19,0.16,43,3,1,0.46,7,0.0,1,0.16,36,1.0,1,418.0,51892.97000000001,271.0,1.0,0.6483253588516746,0.0023923444976076554,26874.94,0.18,0.19,0.06764411764705883,6,0,896,27,-1.0
41,23000.0,0.0,23000.0,0.0,112,0.2695,0.29,0.29,24,0,3,0.0,10,0.02,1,0.27,36,1.0,1,100.0,23852.6,111.0,1.0,1.11,0.01,0.0,0.0,0.0,0.0,9,4,1006,36,-1.0
42,1500.0,0.0,1500.0,0.0,49,0.0895,0.1312,0.09,30,7,2,0.17,5,0.0,0,0.09,36,1.0,1,47.0,4177.05,14.0,1.0,0.2978723404255319,0.02127659574468085,2652.05,0.0,0.14120000000000002,0.3675833333333333,2,2,438,8,-1.0
43,15000.0,0.0,15000.0,0.0,448,0.1395,0.2274,0.14,10,1,3,0.35,10,0.0,1,0.14,36,1.0,1,395.0,32062.500000000004,223.0,1.0,0.5645569620253165,0.002531645569620253,17060.989999999998,0.2174,0.2269,0.08338061224489793,2,1,503,8,-1.0
45,5000.0,0.0,5000.0,0.0,107,0.1095,0.1312,0.11,20,1,2,0.16,10,0.0,0,0.11,36,1.0,1,106.0,7813.73,77.0,1.0,0.7264150943396226,0.009433962264150943,2775.0,0.0,0.14120000000000002,0.3675833333333333,2,5,928,5,-1.0
46,2600.0,0.0,2600.0,0.0,24,0.1255,0.1282,0.126,2,0,2,0.09,5,0.0,1,0.126,36,1.0,1,23.0,2631.5,23.0,1.0,1.0,0.043478260869565216,0.0,0.13920000000000002,0.13820000000000002,0.3675833333333333,8,1,788,32,-1.0
48,9990.0,0.0,9990.0,0.0,356,0.1235,0.16,0.124,39,1,3,0.29,10,0.0,1,0.124,36,1.0,1,292.0,27575.66000000001,121.0,1.0,0.4143835616438356,0.003424657534246575,17554.39,0.13,0.16,0.10665333333333332,3,5,1243,12,-1.0
49,2550.0,0.0,2550.0,0.0,107,0.078,0.094,0.081,5,0,2,0.19,7,0.0025,0,0.0785,36,1.0,1,74.0,11970.200000000004,34.0,1.0,0.4594594594594595,0.013513513513513514,7241.7199999999975,0.0845,0.08199999999999999,0.011285714285714286,12,1,736,50,-1.0
50,5000.0,0.0,5000.0,0.0,133,0.1095,0.14,0.11,15,0,2,6.96,7,0.0,0,0.11,36,1.0,1,107.0,13280.85,49.0,1.0,0.4579439252336449,0.009345794392523364,8088.35,0.135,0.14,0.08525,6,2,525,25,-1.0
51,2869.0,0.0,2869.0,0.0,109,0.0945,0.11,0.095,20,0,2,0.38,7,0.0,0,0.095,36,1.0,1,87.0,9793.21,34.0,1.0,0.3908045977011495,0.011494252873563218,6909.369999999999,0.1025,0.12,0.09537333333333334,6,5,1264,22,-1.0
52,1500.0,0.0,1500.0,0.0,46,0.114,0.14,0.1145,1,4,3,0.26,5,0.0,1,0.1145,36,1.0,1,41.0,2890.62,19.0,1.0,0.4634146341463415,0.024390243902439025,1387.36,0.15100000000000002,0.135,0.076,3,5,465,11,-1.0
54,4500.0,0.0,4500.0,0.0,234,0.1074,0.15,0.1079,26,0,3,0.2,7,0.0,1,0.1079,36,1.0,1,164.0,19904.97,59.0,1.0,0.3597560975609756,0.006097560975609756,15351.33,0.1395,0.1295,0.06763478260869564,11,6,951,47,-1.0
55,5000.0,0.0,5000.0,0.0,86,0.1075,0.11,0.108,3,1,2,0.25,7,0.0,0,0.108,36,1.0,1,85.0,6429.709999999999,70.0,1.0,0.8235294117647058,0.011764705882352941,1400.0,0.0,0.12,0.3675833333333333,3,5,850,10,-1.0
57,25000.0,0.0,25000.0,0.0,262,0.1495,0.15,0.15,20,0,3,0.15,7,0.0,1,0.15,36,1.0,1,245.0,25841.22,252.0,1.0,1.0285714285714285,0.004081632653061225,750.0,0.0,0.16,0.3675833333333333,1,1,627,1,-1.0
58,20000.0,0.0,20000.0,0.0,492,0.1595,0.2205,0.16,9,1,1,0.58,7,0.0,1,0.16,36,1.0,1,381.0,63978.61000000001,152.0,1.0,0.3989501312335958,0.0026246719160104987,43975.93,0.2105,0.2205,0.14303406593406592,8,2,826,34,-1.0
59,2500.0,0.0,2500.0,0.0,99,0.0795,0.1,0.08,30,0,1,0.25,7,0.0,1,0.08,36,1.0,1,91.0,7129.89,33.0,1.0,0.3626373626373626,0.01098901098901099,4583.08,0.09,0.0836,0.07375555555555556,5,2,523,22,-1.0
60,6500.0,0.0,6500.0,0.0,148,0.0795,0.09,0.0875,3,0,1,0.15,7,0.0075,0,0.08,36,1.0,1,130.0,13722.4,78.0,1.0,0.6,0.007692307692307694,7177.33,0.0775,0.0825,0.03864,1,2,785,1,-1.0
61,1000.0,0.0,1000.0,0.0,53,0.1065,0.17,0.107,5,0,3,0.0,10,0.0,0,0.107,36,1.0,1,43.0,4225.82,13.0,1.0,0.3023255813953488,0.02325581395348837,3174.82,0.16,0.1425,0.08688571428571427,8,3,895,35,-1.0
62,3500.0,0.0,3500.0,0.0,65,0.1275,0.1526,0.128,16,0,3,0.13,7,0.0,0,0.128,36,1.0,1,65.0,5941.75,35.0,1.0,0.5384615384615384,0.015384615384615384,2273.7,0.139,0.0,0.3675833333333333,9,1,45,37,-1.0
63,1025.0,0.0,1025.0,0.0,132,0.0495,0.35,0.05,7,7,1,0.02,7,0.0,0,0.05,36,1.0,1,101.0,8882.490000000002,13.0,1.0,0.12871287128712872,0.0099009900990099,7818.16,0.0512,0.064,0.03306,8,3,704,34,-1.0
64,24000.0,0.0,24000.0,0.0,536,0.161,0.18,0.1615,18,2,2,0.06,7,0.0,1,0.1615,36,1.0,1,463.0,43860.97,341.0,1.0,0.7365010799136069,0.0021598272138228947,19850.07,0.17,0.18,0.052939473684210515,4,0,1050,16,-1.0
65,10000.0,0.0,10000.0,0.0,176,0.2195,0.2395,0.22,5,1,3,0.19,10,0.0,1,0.22,36,1.0,1,167.0,13446.14,125.0,1.0,0.7485029940119761,0.0059880239520958105,3423.14,0.2295,0.225,0.3675833333333333,1,5,519,2,-1.0
66,17000.0,0.0,17000.0,0.0,119,0.1283,0.13,0.13,29,0,1,0.18,10,0.0012,0,0.1288,36,1.0,1,108.0,17038.050000000007,118.0,1.0,1.0925925925925926,0.009259259259259259,0.0,0.141,0.14,0.3675833333333333,10,3,1108,42,-1.0
67,5000.0,0.0,5000.0,0.0,90,0.1295,0.15,0.13,10,0,3,0.4,10,0.0,0,0.13,36,1.0,1,82.0,9267.669999999998,45.0,1.0,0.5487804878048781,0.012195121951219513,4120.62,0.125,0.1488,0.03009090909090909,7,3,1001,29,-1.0
68,11500.0,0.0,11500.0,0.0,208,0.1295,0.14,0.135,15,0,3,0.14,3,0.005,0,0.13,36,1.0,1,186.0,19632.84,137.0,1.0,0.7365591397849462,0.005376344086021507,7936.290000000001,0.13,0.135,0.03720625,11,1,1097,45,-1.0
69,9000.0,0.0,9000.0,0.0,296,0.1044,0.14,0.1049,15,1,2,0.15,7,0.0,1,0.1049,36,1.0,1,261.0,25355.83,118.0,1.0,0.4521072796934866,0.0038314176245210726,14130.47,0.13,0.12,0.059259999999999986,8,0,460,34,-1.0
70,8600.0,0.0,8600.0,0.0,176,0.1235,0.1273,0.124,1,2,3,0.34,7,0.0,1,0.124,36,1.0,1,175.0,11746.47,125.0,1.0,0.7142857142857143,0.005714285714285714,3106.69,0.0,0.0,0.09782424242424248,3,4,886,10,-1.0
72,7000.0,0.0,7000.0,0.0,288,0.1445,0.2075,0.145,30,0,3,0.3,10,0.0,1,0.145,36,1.0,1,166.0,27199.580000000005,79.0,1.0,0.4759036144578313,0.006024096385542169,20194.95,0.2025,0.1994,0.12464999999999996,6,1,1324,24,-1.0
73,2500.0,0.0,2500.0,0.0,69,0.0796,0.11,0.0801,3,0,1,1.12,10,0.0,0,0.0801,36,1.0,1,63.0,4667.54,33.0,1.0,0.5238095238095238,0.015873015873015872,2153.33,0.105,0.085,0.085,9,4,36,38,-1.0
74,1000.0,0.0,1000.0,0.0,63,0.0864,0.182,0.0869,5,0,3,0.02,3,0.0,0,0.0869,36,1.0,1,54.0,5407.589999999998,14.0,0.0,0.25925925925925924,0.0,4407.59,0.0895,0.087,0.059000000000000004,9,1,1272,38,-1.0
75,10000.0,0.0,10000.0,0.0,136,0.127,0.13,0.1275,20,0,3,0.26,7,0.0,1,0.1275,36,1.0,1,125.0,14965.270000000002,86.0,1.0,0.688,0.008,4960.72,0.125,0.1279,0.3675833333333333,1,1,911,1,-1.0
77,3000.0,0.0,3000.0,0.0,136,0.0895,0.1428,0.09,21,0,2,0.06,10,0.0,1,0.09,36,1.0,1,122.0,13599.22,29.0,1.0,0.2377049180327869,0.008196721311475409,10571.7,0.1138,0.0,0.0,6,0,1284,23,-1.0
78,2500.0,0.0,2500.0,0.0,135,0.0744,0.105,0.0749,2,7,2,0.07,7,0.0,0,0.0749,36,1.0,1,132.0,8267.75,34.0,1.0,0.2575757575757576,0.007575757575757577,5756.799999999997,0.0895,0.0885,0.05168333333333334,9,3,396,38,-1.0
79,4100.0,0.0,4100.0,0.0,69,0.1195,0.13,0.125,12,0,3,0.11773,10,0.005,0,0.12,36,1.0,1,61.0,7309.84,41.0,1.0,0.6721311475409836,0.016393442622950817,3148.680000000001,0.12,0.125,0.06083333333333332,4,5,973,15,-1.0
80,10000.0,0.0,10000.0,0.0,224,0.0765,0.1142,0.077,10,1,1,0.09,7,0.0,1,0.077,36,1.0,1,221.0,14838.89,153.0,1.0,0.6923076923076923,0.004524886877828055,4626.21,0.0,0.0,0.0,3,4,1175,12,-1.0
81,7000.0,0.0,7000.0,0.0,131,0.16699999999999998,0.1885,0.1675,5,4,3,0.15,7,0.0,0,0.1675,36,1.0,1,130.0,7528.86,120.0,1.0,0.9230769230769232,0.007692307692307694,500.0,0.1995,0.1985,0.3675833333333333,1,6,952,4,-1.0
82,7000.0,0.0,7000.0,0.0,184,0.1415,0.1697,0.142,5,4,3,0.37,7,0.0,0,0.142,36,1.0,1,174.0,11250.409999999998,115.0,1.0,0.6609195402298851,0.005747126436781609,4234.82,0.151,0.16,0.07819166666666666,5,4,535,21,-1.0
83,4500.0,0.0,4500.0,0.0,37,0.0826,0.0831,0.0831,40,0,1,0.23,7,0.0,1,0.0831,36,1.0,1,37.0,4792.44,35.0,1.0,0.945945945945946,0.027027027027027032,67.13,0.0,0.0,0.0,6,0,383,25,-1.0
84,1000.0,0.0,1000.0,0.0,59,0.0695,0.1,0.07,9,0,1,0.09,7,0.0,1,0.07,36,1.0,1,56.0,5046.279999999999,13.0,1.0,0.23214285714285715,0.017857142857142856,3951.68,0.0793,0.08,0.024000000000000004,10,2,1387,40,-1.0
85,5060.0,0.0,5060.0,0.0,42,0.1338,0.1393,0.1393,51,0,2,0.29,10,0.005,0,0.1343,36,1.0,1,41.0,5149.0,40.0,1.0,0.975609756097561,0.024390243902439025,50.0,0.0,0.0,0.0,6,1,865,26,-1.0
86,1000.0,0.0,1000.0,0.0,47,0.0895,0.14,0.09,10,0,2,0.37,3,0.0,1,0.09,36,1.0,1,44.0,3940.91,16.0,1.0,0.3636363636363637,0.022727272727272728,2726.3,0.0995,0.15000000000000002,0.051,6,0,975,26,-1.0
88,3000.0,0.0,3000.0,0.0,138,0.1015,0.35,0.102,5,4,2,0.04,7,0.0,0,0.102,36,1.0,1,118.0,10801.1,42.0,1.0,0.3559322033898305,0.00847457627118644,7479.400000000002,0.1115,0.1064,0.3675833333333333,2,4,1297,5,-1.0
91,2000.0,0.0,2000.0,0.0,60,0.086,0.1151,0.0865,1,4,2,0.32,7,0.0,1,0.0865,36,1.0,1,55.0,4390.91,25.0,1.0,0.4545454545454545,0.01818181818181818,2360.41,0.1025,0.09,0.0,6,5,1020,25,-1.0
92,3500.0,0.0,3500.0,0.0,101,0.0845,0.098,0.09,5,0,1,0.19,3,0.005,0,0.085,36,1.0,1,81.0,9045.5,39.0,1.0,0.4814814814814815,0.012345679012345678,5543.17,0.08800000000000001,0.09,0.058791666666666666,2,3,1217,7,-1.0
93,1500.0,0.0,1500.0,0.0,65,0.0985,0.125,0.099,13,0,3,0.17,10,0.0,1,0.099,36,1.0,1,59.0,4933.030000000002,22.0,1.0,0.3728813559322034,0.01694915254237288,3386.01,0.0975,0.10800000000000001,0.3675833333333333,12,3,657,51,-1.0
94,6500.0,0.0,6500.0,0.0,257,0.1493,0.177,0.1498,30,3,3,0.06,5,0.0,1,0.1498,36,1.0,1,237.0,16396.370000000006,99.0,1.0,0.4177215189873418,0.004219409282700422,9836.33,0.1549,0.1521,0.036636,4,0,443,16,-1.0
95,25000.0,0.0,25000.0,0.0,261,0.1495,0.15,0.15,46,0,2,0.18,7,0.0,1,0.15,36,1.0,1,235.0,29551.28,226.0,1.0,0.9617021276595744,0.00425531914893617,4500.0,0.0,0.15,0.026470588235294117,8,1,1227,34,-1.0
96,1060.0,0.0,1060.0,0.0,35,0.0665,0.07,0.067,20,3,1,0.25,5,0.0,1,0.067,36,1.0,1,33.0,2113.6800000000007,16.0,1.0,0.4848484848484849,0.030303030303030307,1023.24,0.07,0.07,0.0,3,1,802,12,-1.0
99,14000.0,0.0,14000.0,0.0,252,0.0995,0.1087,0.1,5,0,1,0.19,7,0.0,1,0.1,36,1.0,1,211.0,23839.19,142.0,1.0,0.6729857819905213,0.0047393364928909965,9823.170000000002,0.10300000000000001,0.1015,0.0,3,2,1253,10,-1.0
100,1000.0,0.0,1000.0,0.0,19,0.0795,0.08,0.08,3,7,1,0.12,3,0.0,1,0.08,36,1.0,1,19.0,1010.0,18.0,1.0,0.9473684210526316,0.05263157894736842,0.0,0.0,0.09,0.0,1,2,1230,4,-1.0
101,6001.0,0.0,6001.0,0.0,179,0.1814,0.2004,0.1819,0,4,3,0.28,7,0.0,0,0.1819,36,1.0,1,168.0,12273.02,76.0,1.0,0.4523809523809524,0.005952380952380952,6181.4699999999975,0.179,0.0,0.0,12,2,265,51,-1.0
102,2500.0,0.0,2500.0,0.0,129,0.0865,0.1395,0.087,20,1,3,0.16,7,0.0,0,0.087,36,1.0,1,105.0,10119.15,36.0,1.0,0.3428571428571429,0.009523809523809523,7561.23,0.1,0.095,0.06199333333333334,5,2,260,22,-1.0
105,15000.0,0.0,15000.0,0.0,287,0.1595,0.1814,0.16,16,2,1,0.16,7,0.0,1,0.16,36,1.0,1,249.0,25962.74000000001,159.0,1.0,0.6385542168674698,0.004016064257028112,10925.149999999998,0.0,0.1814,0.1003,4,3,567,17,-1.0
106,10000.0,0.0,10000.0,0.0,376,0.1545,0.2441,0.155,5,1,2,0.36,7,0.0,1,0.155,36,1.0,1,288.0,30866.08,131.0,1.0,0.4548611111111111,0.003472222222222222,20839.85,0.22,0.2441,0.11332166666666668,2,5,618,6,-1.0
108,2536.0,0.0,2536.0,0.0,24,0.0827,0.0832,0.0832,13,1,1,0.0,10,0.0,0,0.0832,36,1.0,1,21.0,2546.85,23.0,1.0,1.0952380952380951,0.047619047619047616,0.0,0.0942,0.0932,0.3675833333333333,1,0,894,2,-1.0
110,15000.0,0.0,15000.0,0.0,125,0.1344,0.1356,0.1349,21,1,2,0.22,5,0.0,0,0.1349,36,1.0,1,115.0,16202.4,109.0,1.0,0.9478260869565216,0.008695652173913044,1103.84,0.0,0.0,0.019371428571428567,4,6,18,15,-1.0
111,5000.0,0.0,5000.0,0.0,63,0.1699,0.1729,0.1729,12,0,2,0.0,7,0.0025,0,0.1704,36,1.0,1,59.0,5094.75,61.0,1.0,1.0338983050847457,0.01694915254237288,74.36,0.0,0.1829,0.3675833333333333,9,2,1223,36,-1.0
112,15000.0,0.0,15000.0,0.0,365,0.2195,0.2495,0.22,16,1,3,0.44,10,0.0,0,0.22,36,1.0,1,347.0,26310.69000000001,169.0,1.0,0.4870317002881844,0.002881844380403458,11296.46,0.21,0.2495,0.0,1,3,1000,4,-1.0
113,7000.0,0.0,7000.0,0.0,99,0.117,0.12,0.1175,20,0,2,0.33,7,0.0,1,0.1175,36,1.0,1,86.0,10280.56,70.0,1.0,0.813953488372093,0.011627906976744186,2094.6,0.0,0.12,0.05321111111111111,11,2,789,47,-1.0
114,4500.0,0.0,4500.0,0.0,192,0.0794,0.1,0.0824,29,0,2,0.15,10,0.0025,1,0.0799,36,1.0,1,131.0,17602.7,52.0,1.0,0.3969465648854962,0.0076335877862595426,13084.34,0.084,0.0895,0.06690625,12,2,838,49,-1.0
115,15000.0,0.0,15000.0,0.0,113,0.1695,0.17,0.17,5,0,3,0.1,3,0.0,1,0.17,36,1.0,1,91.0,14999.999999999998,113.0,0.0,1.2417582417582418,0.0,0.0,0.0,0.18000000000000002,0.3675833333333333,6,5,1054,25,-1.0
117,3000.0,0.0,3000.0,0.0,76,0.0785,0.0825,0.079,15,0,2,0.02,7,0.0,0,0.079,36,1.0,1,62.0,7050.63,36.0,1.0,0.5806451612903226,0.016129032258064516,3988.63,0.0775,0.0825,0.04923076923076923,12,3,439,50,-1.0
118,1000.0,0.0,1000.0,0.0,14,0.059,0.08,0.0595,3,0,1,0.02,10,0.0,1,0.0595,36,1.0,1,14.0,2050.0,12.0,0.0,0.8571428571428571,0.0,1050.0,0.091,0.0,0.0,1,1,1169,1,-1.0
119,7500.0,0.0,7500.0,0.0,370,0.1695,0.35,0.17,2,2,3,0.19,10,0.0,1,0.17,36,1.0,1,279.0,28627.419999999995,93.0,1.0,0.3333333333333333,0.003584229390681004,21091.36,0.34,0.35,0.1773746478873239,3,2,1335,11,-1.0
120,12000.0,0.0,12000.0,0.0,174,0.1885,0.223,0.199,22,0,2,0.27,5,0.01,0,0.189,36,1.0,1,154.0,15539.09,133.0,1.0,0.8636363636363636,0.006493506493506494,3516.84,0.20800000000000002,0.1995,0.3675833333333333,7,0,766,31,-1.0
121,7400.0,0.0,7400.0,0.0,177,0.1415,0.1555,0.142,14,1,3,0.13,7,0.0,1,0.142,36,1.0,1,176.0,10325.23,129.0,1.0,0.7329545454545454,0.005681818181818182,2861.6,0.0,0.0,0.3675833333333333,3,2,1055,13,-1.0
122,20000.0,0.0,20000.0,0.0,492,0.1291,0.16,0.1296,0,0,3,0.16,10,0.0,1,0.1296,36,1.0,1,382.0,48487.47,201.0,1.0,0.5261780104712042,0.002617801047120419,28391.870000000014,0.15,0.158,0.0898181818181818,4,5,974,16,-1.0
