,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
38,5075.0,0,5075.0,0.0,133,0.2285,0.29,0.26899999999999996,5,0,6,0.24,10,0.04,0,0.22899999999999998,36,1,1,105,13651.16,66,1,0.628571429,0.00952381,8513.53,0.2395,0.245,0.11388,9,0,570,37,-1
40,3500.0,0,3500.0,0.0,34,0.2895,0.29,0.29,12,0,7,0.09,10,0.0,0,0.29,36,1,1,33,3678.31,32,1,0.96969697,0.03030303,100.0,0.301,0.3,0.36758333299999996,2,1,254,9,-1
44,1600.0,0,1600.0,0.0,148,0.17,0.29,0.1805,13,0,6,0.13,7,0.01,0,0.1705,36,1,1,92,11419.26,23,1,0.25,0.010869565,9760.15,0.275,0.2475,0.155909091,11,0,879,47,-1
45,8000.0,0,8000.0,0.0,125,0.1985,0.22,0.19899999999999998,9,0,6,0.13,10,0.0,0,0.19899999999999998,36,1,1,76,16546.28,76,1,1.0,0.013157895,8355.5,0.205,0.23,0.36758333299999996,6,6,1005,25,-1
46,1500.0,0,1500.0,0.0,38,0.2195,0.2475,0.2325,9,0,7,0.02,7,0.0125,0,0.22,36,1,1,30,3737.6,19,1,0.6333333329999999,0.033333333,2190.0,0.2585,0.2575,0.132142857,7,2,1062,29,-1
48,10000.0,0,10000.0,0.0,385,0.2195,0.29,0.22,5,0,6,0.07,5,0.0,1,0.22,36,1,1,282,32862.36,116,1,0.41134751799999997,0.003546099,22719.09,0.285,0.29,0.15960740699999998,12,5,1043,51,-1
49,3500.0,0,3500.0,0.0,41,0.2295,0.24,0.24,20,0,7,0.09,7,0.01,0,0.23,36,1,1,38,3583.68,39,1,1.026315789,0.026315789,50.0,0.251,0.0,0.0,7,3,1154,27,-1
52,2300.0,0,2300.0,0.0,26,0.2195,0.23,0.23,11,0,6,0.2,7,0.01,1,0.22,36,1,1,24,2367.69,25,1,1.041666667,0.041666667000000004,0.0,0.0,0.24,0.36758333299999996,10,0,1155,44,-1
56,1300.0,0,1300.0,0.0,56,0.192,0.24,0.1925,20,0,6,0.13,5,0.0,0,0.1925,36,1,1,39,4333.51,15,1,0.384615385,0.025641026,2845.4,0.0,0.24,0.169866667,6,1,926,24,-1
58,3100.0,0,3100.0,0.0,21,0.237,0.2375,0.2375,12,0,7,0.09,10,0.0,0,0.2375,36,1,1,17,3100.0,21,0,1.2352941179999999,0.0,0.0,0.0,0.0,0.36758333299999996,6,2,1026,24,-1
59,1500.0,0,1500.0,0.0,20,0.2595,0.26,0.26,16,0,8,0.04,7,0.0,0,0.26,36,1,1,20,1517.81,19,1,0.95,0.05,0.0,0.271,0.27,0.36758333299999996,12,0,412,51,-1
60,2551.0,0,2551.0,0.0,58,0.2795,0.3277,0.28,5,4,6,0.34,7,0.0,0,0.28,36,1,1,47,6045.48,29,1,0.617021277,0.021276596000000002,3483.6,0.3011,0.32,0.36758333299999996,1,6,36,2,-1
61,3001.0,0,3001.0,0.0,31,0.2395,0.26,0.26,12,0,7,0.14,10,0.02,1,0.24,36,1,1,30,3113.32,29,1,0.966666667,0.033333333,75.0,0.0,0.0,0.36758333299999996,2,0,791,6,-1
63,3000.0,0,3000.0,0.01,135,0.20199999999999999,0.3,0.2225,13,0,7,0.05,7,0.01,1,0.2025,36,1,1,96,13922.2,35,1,0.36458333299999995,0.010416667,10725.48,0.209,0.2745,0.21939375,4,1,1249,17,-1
65,1000.0,0,1000.0,0.0,18,0.3495,0.35,0.35,8,7,6,0.0,7,0.0,0,0.35,36,1,1,17,1041.0,17,1,1.0,0.058823529000000006,0.0,0.0,0.0,0.36758333299999996,8,3,237,33,-1
67,1600.0,0,1600.0,0.0,21,0.207,0.22,0.22,13,0,6,0.25,7,0.0125,1,0.2075,36,1,1,21,2025.0,16,1,0.761904762,0.047619048,390.0,0.231,0.0,0.069166667,7,0,470,27,-1
69,3000.0,0,3000.0,0.0,44,0.2895,0.29,0.29,5,0,6,0.12,10,0.0,0,0.29,36,1,1,41,3029.25,43,1,1.048780488,0.024390244,0.0,0.301,0.0,0.0,9,1,1316,38,-1
73,2500.0,0,2500.0,0.0,22,0.1495,0.15,0.15,21,0,7,0.12,7,0.0,0,0.15,36,1,1,18,3150.0,17,1,0.944444444,0.055555556,325.0,0.161,0.0,0.075,1,6,866,1,-1
74,4500.0,0,4500.0,0.0,50,0.2895,0.29,0.29,5,1,7,1.21,10,0.0,0,0.29,36,1,1,45,4518.81,49,1,1.0888888890000001,0.022222222000000003,0.0,0.0,0.0,0.0,3,2,1025,10,-1
75,3500.0,0,3500.0,0.0,101,0.1995,0.25,0.21,1,0,7,0.23,7,0.01,0,0.2,36,1,1,69,10113.45,46,1,0.666666667,0.014492753999999998,6592.97,0.215,0.23,0.108711765,5,3,566,21,-1
76,1300.0,0,1300.0,0.0,42,0.179,0.24,0.1795,20,0,6,0.22,7,0.0,0,0.1795,36,1,1,33,4168.54,12,1,0.363636364,0.03030303,2743.54,0.251,0.2284,0.0946,10,4,592,41,-1
83,3500.0,0,3500.0,0.0,29,0.267,0.28,0.28,5,0,6,0.19,7,0.0125,0,0.2675,36,1,1,28,3508.08,28,1,1.0,0.035714286,0.0,0.29100000000000004,0.29,0.36758333299999996,7,0,561,29,-1
85,2000.0,0,2000.0,0.0,4,0.3195,0.3203,0.32,6,1,6,0.5,7,0.0,0,0.32,36,1,1,4,2150.0,3,1,0.75,0.25,0.0,0.3313,0.3303,0.36758333299999996,6,1,708,25,-1
89,5300.0,0,5300.0,0.0,64,0.2895,0.29,0.29,19,0,6,0.27,10,0.0,1,0.29,36,1,1,61,5407.86,61,1,1.0,0.016393443,100.0,0.301,0.3,0.36758333299999996,4,1,741,15,-1
94,2551.0,0,2551.0,0.0,59,0.2895,0.3218,0.29,5,1,7,0.1,5,0.0,0,0.29,36,1,1,46,4502.95,31,1,0.673913043,0.02173913,1951.57,0.3328,0.32,0.1609,1,0,915,5,-1
95,2550.0,0,2550.0,0.0,117,0.1945,0.2434,0.195,5,0,6,0.02,7,0.0,1,0.195,36,1,1,95,9086.03,37,1,0.389473684,0.010526316,6440.95,0.19399999999999998,0.235,0.18,3,2,655,11,-1
98,2500.0,0,2500.0,0.0,1,0.1495,0.15,0.15,15,0,6,0.11,10,0.0,1,0.15,36,1,1,1,2500.0,1,0,1.0,0.0,0.0,0.161,0.16,0.36758333299999996,10,1,534,44,-1
99,4500.0,0,4500.0,0.0,47,0.2895,0.29,0.29,5,0,6,0.16,10,0.0,0,0.29,36,1,1,46,4500.0,47,0,1.02173913,0.0,0.0,0.0,0.3,0.36758333299999996,9,0,1307,37,-1
100,2550.0,0,2550.0,0.0,104,0.1495,0.21,0.16,5,0,6,0.2,7,0.01,0,0.15,36,1,1,86,8086.7,29,1,0.33720930200000004,0.011627907,5507.12,0.182,0.2,0.15343199999999999,1,3,676,2,-1
101,1000.0,0,1000.0,0.0,5,0.1895,0.2,0.2,25,0,7,0.26,3,0.01,0,0.19,36,1,1,4,1000.0,5,0,1.25,0.0,0.0,0.21100000000000002,0.21,0.36758333299999996,1,0,1268,2,-1
102,1500.0,0,1500.0,0.0,57,0.1895,0.23,0.21,13,0,7,0.05,7,0.02,1,0.19,36,1,1,42,4159.08,20,1,0.47619047600000003,0.023809524,2622.42,0.24100000000000002,0.1945,0.157425,2,0,700,8,-1
104,4350.0,0,4350.0,0.0,50,0.2495,0.26,0.26,5,0,6,0.2,10,0.01,0,0.25,36,1,1,47,4369.1,49,1,1.0425531909999999,0.021276596000000002,0.0,0.271,0.27,0.36758333299999996,1,5,1292,4,-1
105,1000.0,0,1000.0,0.0,11,0.247,0.2475,0.2475,20,0,6,0.13,3,0.0,0,0.2475,36,1,1,11,1047.69,10,1,0.9090909090000001,0.090909091,0.0,0.0,0.2575,0.36758333299999996,6,6,754,24,-1
109,3200.0,0,3200.0,0.0,119,0.19899999999999998,0.265,0.2295,5,0,7,0.25,10,0.03,0,0.1995,36,1,1,80,11732.58,37,1,0.4625,0.0125,8438.5,0.276,0.275,0.231152632,2,1,846,9,-1
110,1000.0,0,1000.0,0.0,5,0.1513,0.1518,0.1518,6,0,7,0.41,10,0.0,0,0.1518,36,1,1,5,1418.33,4,1,0.8,0.2,0.0,0.1628,0.1618,0.36758333299999996,10,5,1017,40,-1
113,1500.0,0,1500.0,0.0,52,0.2295,0.275,0.23,16,0,7,0.13,7,0.0,0,0.23,36,1,1,40,3464.96,22,1,0.55,0.025,1960.34,0.265,0.275,0.21415,10,1,703,44,-1
114,3001.0,0,3001.0,0.0,28,0.2895,0.29,0.29,12,0,6,0.21,7,0.0,0,0.29,36,1,1,20,3001.0,28,0,1.4,0.0,0.0,0.301,0.3,0.36758333299999996,8,6,1306,34,-1
116,4000.0,0,4000.0,0.0,35,0.22699999999999998,0.24,0.2375,20,0,8,0.05,7,0.01,0,0.2275,36,1,1,31,6498.44,28,1,0.9032258059999999,0.032258065,578.44,0.251,0.25,0.36758333299999996,2,0,1012,6,-1
117,1000.0,0,1000.0,0.0,2,0.3495,0.35,0.35,6,1,7,0.18,7,0.0,0,0.35,36,1,1,2,1000.0,2,0,1.0,0.0,0.0,0.361,0.0,0.0,5,2,423,19,-1
122,2003.0,0,2003.0,0.0,17,0.2895,0.29,0.29,16,0,6,0.11,7,0.0,0,0.29,36,1,1,15,2003.0,17,0,1.133333333,0.0,0.0,0.301,0.0,0.36758333299999996,9,4,1034,36,-1
123,1000.0,0,1000.0,0.0,10,0.1695,0.17,0.17,51,0,6,0.11,3,0.0,1,0.17,36,1,1,10,1000.0,10,0,1.0,0.0,0.0,0.18100000000000002,0.0,0.0,12,1,875,49,-1
127,2500.0,0,2500.0,0.0,26,0.2295,0.24,0.24,9,0,6,0.47,5,0.01,1,0.23,36,1,1,24,2655.9,23,1,0.958333333,0.041666667000000004,100.0,0.0,0.25,0.36758333299999996,10,5,810,43,-1
128,1000.0,0,1000.0,0.0,9,0.2895,0.29,0.29,13,0,6,0.21,3,0.0,0,0.29,36,1,1,9,1000.55,8,1,0.8888888890000001,0.111111111,0.0,0.301,0.3,0.0,9,6,985,36,-1
129,3000.0,0,3000.0,0.0,34,0.2545,0.255,0.255,5,0,6,0.12,7,0.0,0,0.255,36,1,1,31,3005.01,33,1,1.064516129,0.032258065,0.0,0.266,0.265,0.36758333299999996,9,2,1117,38,-1
130,3000.0,0,3000.0,0.0,27,0.3495,0.35,0.35,1,1,7,0.33,7,0.0,0,0.35,36,1,1,19,3002.8,26,1,1.368421053,0.052631579000000005,0.0,0.0,0.36,0.36758333299999996,3,4,1182,10,-1
131,2501.0,0,2501.0,0.0,11,0.2895,0.29,0.29,45,0,6,0.28,10,0.0,0,0.29,36,1,1,10,2501.0,11,0,1.1,0.0,0.0,0.301,0.3,0.36758333299999996,8,1,721,32,-1
133,1300.0,0,1300.0,0.0,53,0.1994,0.24,0.1999,9,4,6,0.3,7,0.0,0,0.1999,36,1,1,49,4275.74,22,1,0.44897959200000004,0.020408163,2961.77,0.251,0.25,0.18056,4,2,430,14,-1
135,1500.0,0,1500.0,0.0,21,0.3405,0.35,0.341,29,3,7,0.14,7,0.0,0,0.341,36,1,1,21,2453.22,17,1,0.80952381,0.047619048,925.0,0.361,0.36,0.36758333299999996,1,1,317,4,-1
136,1000.0,0,1000.0,0.0,15,0.2495,0.25,0.25,12,7,7,0.0,7,0.0,0,0.25,36,1,1,12,1511.24,13,1,1.083333333,0.083333333,200.0,0.261,0.26,0.36758333299999996,9,0,1163,38,-1
143,1250.0,0,1250.0,0.0,17,0.1495,0.15,0.15,21,0,7,0.05,10,0.0,0,0.15,36,1,1,17,2320.0,16,1,0.9411764709999999,0.058823529000000006,0.0,0.161,0.16,0.0,8,2,599,35,-1
144,4300.0,0,4300.0,0.0,61,0.2495,0.29,0.29,16,0,6,0.49,10,0.04,0,0.25,36,1,1,59,7897.61,56,1,0.949152542,0.016949153,2542.1,0.301,0.0,0.0,8,0,990,34,-1
145,3001.0,0,3001.0,0.0,49,0.19899999999999998,0.2,0.1995,12,0,8,0.0,10,0.0,0,0.1995,36,1,1,41,4207.24,36,1,0.87804878,0.024390244,1200.66,0.21100000000000002,0.0,0.072727273,7,2,1082,28,-1
152,3000.0,0,3000.0,0.0,62,0.2585,0.3061,0.259,5,1,6,0.0,7,0.0,0,0.259,36,1,1,46,6722.89,30,1,0.6521739129999999,0.02173913,3690.52,0.29,0.3024,0.36758333299999996,3,0,636,14,-1
154,7000.0,0,7000.0,0.0,54,0.2895,0.29,0.29,19,0,6,0.51,7,0.0,0,0.29,36,1,1,44,7089.39,53,1,1.204545455,0.022727273,0.0,0.0,0.0,0.0,4,1,1076,17,-1
157,2500.0,0,2500.0,0.0,18,0.262,0.275,0.275,13,0,7,0.19648,7,0.0125,0,0.2625,36,1,1,13,2500.0,18,0,1.384615385,0.0,0.0,0.0,0.0,0.36758333299999996,3,3,571,11,-1
159,1000.0,0,1000.0,0.0,4,0.1695,0.17,0.17,6,0,7,0.06,3,0.0,0,0.17,36,1,1,4,1000.0,4,0,1.0,0.0,0.0,0.18100000000000002,0.18,0.36758333299999996,12,5,856,48,-1
160,2000.0,0,2000.0,0.0,116,0.1742,0.27,0.2047,24,0,7,0.18,7,0.03,0,0.1747,36,1,1,80,10676.82,27,1,0.3375,0.0125,8642.55,0.23,0.24,0.188208696,4,4,417,14,-1
161,1000.0,0,1000.0,0.0,2,0.3494,0.35,0.3499,29,3,7,0.35,7,0.0,0,0.3499,36,1,1,2,1050.0,1,0,0.5,0.0,50.0,0.34,0.36,0.36758333299999996,1,1,510,5,-1
162,1500.0,0,1500.0,0.0,9,0.3495,0.35,0.35,32,1,7,0.26,7,0.0,0,0.35,36,1,1,9,1542.77,8,1,0.8888888890000001,0.111111111,0.0,0.0,0.36,0.36758333299999996,8,3,445,34,-1
163,2900.0,0,2900.0,0.0,144,0.19,0.27,0.1905,16,0,6,0.19,7,0.0,1,0.1905,36,1,1,109,11368.03,27,1,0.24770642199999998,0.009174311999999999,8421.33,0.281,0.27,0.227217857,10,2,56,42,-1
167,3000.0,0,3000.0,0.0,24,0.2845,0.285,0.285,5,0,7,0.24,10,0.0,0,0.285,36,1,1,22,4937.79,23,1,1.045454545,0.045454545,0.0,0.29600000000000004,0.0,0.36758333299999996,10,5,781,41,-1
170,1400.0,0,1400.0,0.0,19,0.2395,0.24,0.24,20,0,7,0.05,10,0.0,0,0.24,36,1,1,18,1412.18,18,1,1.0,0.055555556,0.0,0.0,0.25,0.36758333299999996,7,2,878,29,-1
172,1500.0,0,1500.0,0.0,160,0.1495,0.29,0.15,13,0,6,0.17,7,0.0,0,0.15,36,1,1,110,13174.8,22,1,0.2,0.009090909,11624.8,0.247,0.2,0.139333333,1,5,642,1,-1
175,15000.0,0,15000.0,0.0,364,0.2195,0.29,0.23,16,0,6,0.39,10,0.01,0,0.22,36,1,1,270,42648.47,130,1,0.481481481,0.0037037040000000004,27615.42,0.275,0.2599,0.17774717,1,0,486,5,-1
182,3000.0,0,3000.0,0.0,23,0.2895,0.29,0.29,5,0,7,0.06,10,0.0,0,0.29,36,1,1,21,3596.03,19,1,0.904761905,0.047619048,351.01,0.301,0.3,0.0725,8,3,950,35,-1
185,1500.0,0,1500.0,0.0,22,0.3195,0.32,0.32,28,1,6,0.54,7,0.0,0,0.32,36,1,1,20,1567.42,21,1,1.05,0.05,0.0,0.0,0.33,0.36758333299999996,6,4,1256,23,-1
187,2950.0,0,2950.0,0.0,34,0.3495,0.35,0.35,5,4,6,0.3,5,0.0,0,0.35,36,1,1,31,2997.46,33,1,1.064516129,0.032258065,0.0,0.0,0.36,0.36758333299999996,3,4,638,13,-1
192,10000.0,0,10000.0,0.0,16,0.1495,0.15,0.15,7,1,6,0.26,7,0.0,0,0.15,36,1,1,11,10252.92,12,1,1.0909090909999999,0.090909091,165.19,0.0,0.16,0.0,6,5,703,26,-1
196,1000.0,0,1000.0,0.0,13,0.2295,0.24,0.24,9,0,7,0.36,7,0.01,0,0.23,36,1,1,13,1047.66,12,1,0.923076923,0.076923077,0.0,0.0,0.25,0.36758333299999996,7,2,553,30,-1
198,3000.0,0,3000.0,0.0,200,0.1965,0.29,0.19699999999999998,13,0,6,0.14,7,0.0,1,0.19699999999999998,36,1,1,141,16381.41,42,1,0.29787234,0.007092199,13360.98,0.285,0.249,0.17426875,12,0,845,50,-1
202,1500.0,0,1500.0,0.0,21,0.2495,0.25,0.25,13,0,6,0.23,10,0.0,0,0.25,36,1,1,20,1545.87,20,1,1.0,0.05,0.0,0.261,0.26,0.36758333299999996,5,2,846,22,-1
203,3500.0,0,3500.0,0.0,39,0.3495,0.35,0.35,5,1,6,0.48,10,0.0,0,0.35,36,1,1,36,3558.5,38,1,1.0555555559999998,0.027777778,0.0,0.0,0.0,0.0,1,3,714,3,-1
204,1000.0,0,1000.0,0.0,8,0.247,0.35,0.2475,5,7,6,0.05,7,0.0,0,0.2475,36,1,1,6,1456.19,1,0,0.166666667,0.0,456.19,0.2938,0.35,0.36758333299999996,9,3,627,36,-1
207,1000.0,0,1000.0,0.0,7,0.237,0.2375,0.2375,9,0,7,0.09873,5,0.0,0,0.2375,36,1,1,6,1000.0,7,0,1.166666667,0.0,0.0,0.2485,0.2475,0.0,5,0,710,18,-1
208,3550.0,0,3550.0,0.0,35,0.2895,0.29,0.29,5,0,7,0.22,3,0.0,0,0.29,36,1,1,32,3716.73,34,1,1.0625,0.03125,0.0,0.301,0.3,0.36758333299999996,12,4,555,48,-1
210,5000.0,0,5000.0,0.0,19,0.1495,0.25,0.15,5,1,7,0.0,7,0.0,0,0.15,36,1,1,12,6055.5,8,1,0.666666667,0.083333333,563.5,0.24,0.2495,0.05,8,4,1322,32,-1
211,2500.0,0,2500.0,0.0,11,0.3195,0.32,0.32,32,1,7,0.13,10,0.0,1,0.32,36,1,1,10,2500.0,11,0,1.1,0.0,0.0,0.0,0.33,0.36758333299999996,3,3,748,13,-1
215,3500.0,0,3500.0,0.0,37,0.2485,0.249,0.249,12,0,6,0.14,7,0.0,1,0.249,36,1,1,36,3765.0,36,1,1.0,0.027777778,0.0,0.26,0.259,0.0,9,4,223,36,-1
217,1000.0,0,1000.0,0.0,15,0.349,0.35,0.3495,6,1,7,0.04,7,0.0,1,0.3495,36,1,1,12,1534.92,9,1,0.75,0.083333333,450.0,0.361,0.36,0.36758333299999996,9,2,1181,37,-1
222,1200.0,0,1200.0,0.0,46,0.27399999999999997,0.35,0.2745,19,4,6,0.48,3,0.0,1,0.2745,36,1,1,33,4037.97,16,0,0.484848485,0.0,2837.97,0.361,0.36,0.229125,2,6,920,5,-1
224,4550.0,0,4550.0,0.0,103,0.2135,0.24,0.22399999999999998,5,0,6,0.3,7,0.01,0,0.214,36,1,1,80,9070.71,49,1,0.6125,0.0125,4448.16,0.251,0.2194,0.14942666699999999,1,4,1262,3,-1
227,2300.0,0,2300.0,0.0,125,0.1695,0.29,0.18,16,0,7,0.02,10,0.01,1,0.17,36,1,1,79,9684.65,29,1,0.367088608,0.012658228,7318.63,0.301,0.28,0.165682353,11,0,930,45,-1
229,3001.0,0,3001.0,0.0,27,0.237,0.2375,0.2375,12,0,7,0.05,7,0.0,0,0.2375,36,1,1,23,3001.0,27,0,1.173913043,0.0,0.0,0.2485,0.0,0.0,5,6,723,19,-1
233,2500.0,0,2500.0,0.0,32,0.2895,0.29,0.29,13,0,7,0.05,7,0.0,0,0.29,36,1,1,30,2500.0,32,0,1.066666667,0.0,0.0,0.301,0.0,0.0,1,1,1135,1,-1
234,1500.0,0,1500.0,0.0,106,0.1995,0.29,0.2,16,0,7,0.14,7,0.0,1,0.2,36,1,1,80,8381.09,23,1,0.2875,0.0125,6865.96,0.301,0.29,0.2282,2,2,405,8,-1
235,1000.0,0,1000.0,0.0,1,0.1195,0.12,0.12,15,0,6,0.39,10,0.0,0,0.12,36,1,1,1,1000.0,1,0,1.0,0.0,0.0,0.131,0.13,0.36758333299999996,11,4,1228,45,-1
236,5000.0,0,5000.0,0.0,57,0.2844,0.2849,0.2849,5,0,6,0.33,10,0.0,0,0.2849,36,1,1,57,5024.55,56,1,0.98245614,0.01754386,0.0,0.0,0.2949,0.36758333299999996,6,3,1239,23,-1
239,2500.0,0,2500.0,0.0,160,0.1655,0.24,0.17600000000000002,20,0,6,0.2,10,0.01,0,0.166,36,1,1,121,12284.8,25,1,0.20661157,0.008264463,9764.58,0.22,0.21,0.1606,1,0,820,3,-1
242,3500.0,0,3500.0,0.0,58,0.1595,0.17,0.17,51,0,7,0.05,10,0.01,0,0.16,36,1,1,52,5177.69,43,1,0.826923077,0.019230768999999998,1545.52,0.0,0.0,0.091428571,11,5,1339,45,-1
244,3000.0,0,3000.0,0.0,9,0.3495,0.35,0.35,1,1,6,0.34,7,0.0,0,0.35,36,1,1,9,3360.0,8,1,0.8888888890000001,0.111111111,0.0,0.361,0.36,0.36758333299999996,7,5,1087,30,-1
245,3000.0,0,3000.0,0.0,34,0.1492,0.17,0.1697,6,0,7,0.11,7,0.02,0,0.1497,36,1,1,2,3600.0,27,1,13.5,0.5,550.0,0.145,0.18,0.36758333299999996,10,3,405,43,-1
246,1000.0,0,1000.0,0.0,7,0.2295,0.23,0.23,1,0,7,0.17,5,0.0,0,0.23,36,1,1,7,1001.5,6,1,0.857142857,0.14285714300000002,0.0,0.24100000000000002,0.24,0.36758333299999996,5,0,745,21,-1
249,2000.0,0,2000.0,0.0,70,0.2795,0.35,0.28,12,1,7,0.2,7,0.0,0,0.28,36,1,1,54,5830.36,28,1,0.518518519,0.018518519,3808.13,0.361,0.0,0.298061538,7,3,700,31,-1
250,2500.0,0,2500.0,0.0,31,0.2695,0.29,0.29,32,0,7,0.11,10,0.02,1,0.27,36,1,1,28,2823.15,26,1,0.9285714290000001,0.035714286,300.0,0.301,0.3,0.0,1,2,154,3,-1
252,1200.0,0,1200.0,0.0,10,0.0795,0.11,0.11,3,0,7,0.21,7,0.03,1,0.08,36,1,1,8,1250.0,9,1,1.125,0.125,0.0,0.121,0.12,0.36758333299999996,2,3,384,8,-1
255,6100.0,0,6100.0,0.0,57,0.27699999999999997,0.29,0.29,5,0,7,0.12,10,0.0125,1,0.2775,36,1,1,55,6452.84,53,1,0.9636363640000001,0.018181818,300.0,0.0,0.0,0.0,9,6,485,36,-1
257,2200.0,0,2200.0,0.0,64,0.2243,0.33,0.2248,12,3,6,0.05,7,0.0,1,0.2248,36,1,1,28,4633.04,26,1,0.9285714290000001,0.035714286,2372.06,0.0,0.2499,0.13315,2,2,308,6,-1
259,1000.0,0,1000.0,0.0,12,0.1295,0.15,0.15,15,0,7,0.32,10,0.02,0,0.13,36,1,1,3,1050.0,11,1,3.666666667,0.333333333,0.0,0.161,0.0,0.36758333299999996,11,5,1248,47,-1
261,1000.0,0,1000.0,0.0,8,0.3495,0.35,0.35,5,3,7,0.47,7,0.0,0,0.35,36,1,1,8,1084.18,7,1,0.875,0.125,0.0,0.0,0.36,0.0,5,3,919,19,-1
262,3000.0,0,3000.0,0.0,44,0.3495,0.35,0.35,5,1,7,0.22,3,0.0,1,0.35,36,1,1,37,3819.2,37,1,1.0,0.027027027000000002,785.94,0.0,0.36,0.0,12,4,693,50,-1
268,1000.0,0,1000.0,0.0,16,0.2495,0.2778,0.25,28,4,6,0.35,7,0.0,0,0.25,36,1,1,16,1211.01,12,1,0.75,0.0625,150.0,0.0,0.2878,0.36758333299999996,12,5,1121,49,-1
270,5224.0,0,5224.0,0.0,161,0.2229,0.29,0.2334,13,0,6,1.55,10,0.01,1,0.2234,36,1,1,120,15658.03,48,1,0.4,0.008333333,10415.95,0.24,0.3,0.125,3,2,697,11,-1
272,2500.0,0,2500.0,0.0,33,0.1773,0.1778,0.1778,30,6,6,0.03,5,0.0,0,0.1778,36,1,1,29,4613.56,32,1,1.103448276,0.034482759,0.0,0.0,0.1878,0.0,3,0,551,12,-1
