,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
13,14000.0,0.0,14000.0,0.0,494,0.1695,0.245,0.17,16,0,5,0.23,7,0.0,0,0.17,36,1.0,1,376.0,49725.62999999999,140.0,1.0,0.3723404255319149,0.002659574468085107,35724.960000000014,0.235,0.2054,0.12098666666666665,2,0,1132,8,-1.0
14,3125.0,0.0,3125.0,0.0,140,0.1695,0.25,0.17,5,0,5,0.17,10,0.0,0,0.17,36,1.0,1,117.0,13331.11,31.0,1.0,0.26495726495726496,0.008547008547008548,10178.27,0.17,0.245,0.1847000000000001,10,1,545,43,-1.0
18,4000.0,0.0,4000.0,0.0,64,0.1884,0.1889,0.1889,12,0,4,0.16,7,0.0,1,0.1889,36,1.0,1,64.0,4055.0,62.0,1.0,0.96875,0.015625,50.0,0.1999,0.1989,0.3675833333333333,11,6,863,46,-1.0
19,2500.0,0.0,2500.0,0.0,97,0.1995,0.301,0.2,29,3,4,0.69,3,0.0,0,0.2,36,1.0,1,81.0,7985.540000000001,28.0,1.0,0.3456790123456789,0.012345679012345678,5481.120000000001,0.312,0.2997,0.20205652173913044,2,2,754,6,-1.0
20,4000.0,0.0,4000.0,0.0,82,0.1145,0.1433,0.115,41,1,4,0.33,7,0.0,1,0.115,36,1.0,1,81.0,5030.33,62.0,1.0,0.7654320987654321,0.012345679012345678,1025.0,0.105,0.15330000000000002,0.0,1,6,594,2,-1.0
21,3000.0,0.0,3000.0,0.0,162,0.1419,0.19,0.1424,5,0,5,0.11,10,0.0,0,0.1424,36,1.0,1,106.0,13767.54,38.0,1.0,0.3584905660377358,0.009433962264150943,10695.04,0.18,0.19,0.14375833333333332,10,1,923,41,-1.0
22,5000.0,0.0,5000.0,0.0,135,0.1295,0.15,0.14,15,0,4,0.12,7,0.01,0,0.13,36,1.0,1,105.0,12948.100000000002,64.0,1.0,0.6095238095238096,0.009523809523809523,7885.69,0.135,0.13,0.1073684210526316,11,2,441,45,-1.0
25,1500.0,0.0,1500.0,0.0,38,0.1985,0.21,0.199,20,0,5,0.11,3,0.0,0,0.199,36,1.0,1,36.0,3175.73,21.0,1.0,0.5833333333333334,0.027777777777777776,1659.7,0.195,0.21,0.1,6,3,799,26,-1.0
28,2850.0,0.0,2850.0,0.0,1,0.0295,0.03,0.03,2,0,5,0.23,10,0.0,0,0.03,36,1.0,1,1.0,2850.0,1.0,0.0,1.0,0.0,0.0,0.040999999999999995,0.0,0.3675833333333333,4,2,996,15,-1.0
29,5050.0,0.0,5050.0,0.0,116,0.1408,0.1627,0.1463,14,0,4,0.36,7,0.005,1,0.1413,36,1.0,1,97.0,12156.87,56.0,1.0,0.5773195876288659,0.010309278350515464,7025.8,0.14,0.1513,0.08974000000000001,7,4,1149,30,-1.0
30,9000.0,0.0,9000.0,0.0,261,0.1695,0.2139,0.17,29,0,4,0.11,10,0.0,0,0.17,36,1.0,1,220.0,21908.500000000004,107.0,1.0,0.4863636363636364,0.004545454545454545,12854.97,0.2039,0.19,0.1399895833333333,8,0,541,32,-1.0
32,6500.0,0.0,6500.0,0.0,283,0.1789,0.26,0.1894,5,0,5,0.35,10,0.01,0,0.1794,36,1.0,1,191.0,22819.810000000005,71.0,1.0,0.3717277486910995,0.005235602094240838,16286.499999999998,0.245,0.2495,0.14407692307692307,11,2,592,44,-1.0
33,2900.0,0.0,2900.0,0.0,23,0.1595,0.165,0.165,5,0,4,0.07,10,0.005,0,0.16,36,1.0,1,21.0,2900.0,23.0,0.0,1.0952380952380951,0.0,0.0,0.17600000000000002,0.17500000000000002,0.3675833333333333,7,2,953,27,-1.0
37,2000.0,0.0,2000.0,0.0,35,0.1425,0.1698,0.14300000000000002,7,4,5,0.3,7,0.0,0,0.14300000000000002,36,1.0,1,35.0,2340.0,29.0,1.0,0.8285714285714286,0.028571428571428567,300.0,0.0,0.155,0.3675833333333333,6,2,909,23,-1.0
38,6000.0,0.0,6000.0,0.0,247,0.1495,0.2151,0.15,5,0,4,0.17,7,0.0,0,0.15,36,1.0,1,210.0,18862.329999999994,80.0,1.0,0.3809523809523809,0.0047619047619047615,12857.44,0.203,0.213,0.12926521739130434,9,3,618,39,-1.0
39,1000.0,0.0,1000.0,0.0,11,0.1495,0.15,0.15,39,0,4,0.21,3,0.0,0,0.15,36,1.0,1,11.0,1037.0700000000004,10.0,1.0,0.9090909090909092,0.09090909090909093,0.0,0.0,0.16,0.3675833333333333,8,2,1369,31,-1.0
40,5000.0,0.0,5000.0,0.0,194,0.14400000000000002,0.1923,0.1445,9,0,4,0.2,7,0.0,1,0.1445,36,1.0,1,161.0,15693.9,60.0,1.0,0.3726708074534161,0.006211180124223602,10603.0,0.1823,0.185,0.10967083333333333,8,3,1138,32,-1.0
41,15000.0,0.0,15000.0,0.0,120,0.2495,0.25,0.25,5,0,4,0.27,7,0.0,1,0.25,36,1.0,1,105.0,15040.03,119.0,1.0,1.1333333333333333,0.009523809523809523,0.0,0.261,0.26,0.3675833333333333,6,1,1119,23,-1.0
42,1000.0,0.0,1000.0,0.0,16,0.2094,0.21,0.2099,20,0,5,0.33,7,0.0,0,0.2099,36,1.0,1,16.0,1044.44,15.0,1.0,0.9375,0.0625,0.0,0.221,0.22,0.3675833333333333,11,2,804,48,-1.0
43,2500.0,0.0,2500.0,0.0,78,0.1439,0.1675,0.1444,9,0,4,0.29,3,0.0,0,0.1444,36,1.0,1,58.0,8931.429999999997,26.0,1.0,0.4482758620689655,0.017241379310344827,6405.0,0.153,0.16,0.068,6,1,1307,23,-1.0
46,8000.0,0.0,8000.0,0.0,188,0.1994,0.2175,0.1999,6,1,4,0.24,7,0.0,1,0.1999,36,1.0,1,187.0,11289.86,133.0,1.0,0.7112299465240641,0.0053475935828877,3289.21,0.2,0.0,0.052159090909090905,5,5,534,22,-1.0
47,7500.0,0.0,7500.0,0.0,77,0.1475,0.15,0.14800000000000002,13,0,4,0.17,5,0.0,1,0.14800000000000002,36,1.0,1,71.0,9043.94,55.0,1.0,0.7746478873239436,0.014084507042253518,1449.12,0.161,0.0,0.040609090909090914,10,1,598,41,-1.0
48,1500.0,0.0,1500.0,0.0,14,0.1195,0.2,0.14,31,0,5,0.18,7,0.02,0,0.12,36,1.0,1,13.0,2415.0,1.0,0.0,0.07692307692307693,0.0,915.0,0.175,0.21,0.3675833333333333,10,6,1018,43,-1.0
49,2500.0,0.0,2500.0,0.0,51,0.1975,0.2243,0.198,1,1,5,0.17,5,0.0,1,0.198,36,1.0,1,50.0,3056.96,39.0,1.0,0.78,0.02,550.0,0.2353,0.0,0.3675833333333333,1,5,1136,4,-1.0
50,2000.0,0.0,2000.0,0.0,105,0.1589,0.2,0.1594,39,0,5,0.36,10,0.0,0,0.1594,36,1.0,1,82.0,7596.039999999999,29.0,1.0,0.35365853658536583,0.012195121951219513,5563.440000000001,0.21100000000000002,0.21,0.12066666666666664,1,1,717,2,-1.0
52,1200.0,0.0,1200.0,0.0,116,0.1464,0.24,0.1469,16,0,5,0.06,7,0.0,0,0.1469,36,1.0,1,94.0,6892.94,21.0,1.0,0.22340425531914893,0.010638297872340424,5677.700000000003,0.2,0.0,0.10637499999999996,11,2,898,47,-1.0
53,3000.0,0.0,3000.0,0.0,34,0.3495,0.35,0.35,15,4,4,0.46,7,0.0,0,0.35,36,1.0,1,28.0,3041.59,33.0,1.0,1.1785714285714286,0.03571428571428571,0.0,0.0,0.36,0.3675833333333333,6,5,650,25,-1.0
54,1000.0,0.0,1000.0,0.0,87,0.1025,0.182,0.108,5,0,4,0.05,5,0.005,0,0.103,36,1.0,1,71.0,7998.900000000002,15.0,1.0,0.2112676056338028,0.014084507042253518,6973.900000000002,0.14300000000000002,0.1275,0.0895923076923077,5,5,507,18,-1.0
56,7000.0,0.0,7000.0,0.0,125,0.162,0.1918,0.1625,0,1,4,0.36,10,0.0,0,0.1625,36,1.0,1,125.0,7394.4,119.0,1.0,0.9520000000000001,0.008,350.0,0.0,0.2018,0.3675833333333333,2,2,875,8,-1.0
58,1500.0,0.0,1500.0,0.0,23,0.342,0.35,0.3425,5,1,5,0.06,7,0.0,0,0.3425,36,1.0,1,23.0,1855.52,19.0,1.0,0.8260869565217391,0.043478260869565216,350.0,0.0,0.0,0.3675833333333333,9,6,1086,37,-1.0
60,3000.0,0.0,3000.0,0.0,144,0.1495,0.1975,0.15,20,0,4,0.3,10,0.0,0,0.15,36,1.0,1,118.0,11877.759999999998,47.0,1.0,0.3983050847457627,0.00847457627118644,8872.61,0.1875,0.1744,0.1318952380952381,10,1,591,42,-1.0
62,4000.0,0.0,4000.0,0.0,43,0.1895,0.19,0.19,5,0,5,0.16516,7,0.0,0,0.19,36,1.0,1,39.0,4600.0,37.0,1.0,0.9487179487179488,0.02564102564102564,442.08,0.201,0.0,0.0,4,0,1366,14,-1.0
64,8000.0,0.0,8000.0,0.0,180,0.1545,0.27,0.155,21,1,5,0.38,7,0.0,0,0.155,36,1.0,1,179.0,10468.679999999997,139.0,1.0,0.7765363128491619,0.00558659217877095,2448.74,0.24,0.2024,0.03302289156626505,4,6,590,16,-1.0
65,1500.0,0.0,1500.0,0.0,60,0.1425,0.2,0.14300000000000002,51,4,5,0.07,7,0.0,0,0.14300000000000002,36,1.0,1,58.0,3573.180000000001,23.0,1.0,0.3965517241379311,0.017241379310344827,2065.83,0.145,0.155,0.0,4,5,782,17,-1.0
66,7000.0,0.0,7000.0,0.0,140,0.104,0.1778,0.1045,26,4,4,0.09,7,0.0,1,0.1045,36,1.0,1,140.0,8234.35,119.0,1.0,0.85,0.0071428571428571435,1165.94,0.0,0.0,0.022694565217391303,4,1,491,18,-1.0
70,3600.0,0.0,3600.0,0.0,169,0.1345,0.24,0.135,12,0,4,0.17,7,0.0,0,0.135,36,1.0,1,133.0,13823.53,58.0,1.0,0.43609022556390975,0.0075187969924812035,10215.35,0.23,0.19,0.02076923076923077,12,5,1284,48,-1.0
71,5000.0,0.0,5000.0,0.0,55,0.2145,0.215,0.215,19,0,4,0.39,7,0.0,0,0.215,36,1.0,1,53.0,5197.98,51.0,1.0,0.9622641509433962,0.018867924528301886,150.0,0.0,0.0,0.0215,9,6,192,37,-1.0
72,1000.0,0.0,1000.0,0.0,34,0.1395,0.1478,0.14,14,4,5,0.08,7,0.0,0,0.14,36,1.0,1,31.0,2161.61,16.0,1.0,0.5161290322580645,0.03225806451612903,1120.3,0.133,0.1478,0.14,5,3,807,18,-1.0
74,10000.0,0.0,10000.0,0.0,126,0.187,0.1925,0.1925,5,0,4,0.29,7,0.005,0,0.1875,36,1.0,1,117.0,10000.0,126.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,6,6,886,24,-1.0
75,2000.0,0.0,2000.0,0.0,52,0.231,0.2911,0.2315,20,4,5,0.29,7,0.0,0,0.2315,36,1.0,1,42.0,5653.05,23.0,1.0,0.5476190476190477,0.023809523809523808,3463.44,0.30210000000000004,0.0,0.275,5,5,798,20,-1.0
77,9000.0,0.0,9000.0,0.0,190,0.1545,0.1727,0.155,1,1,5,0.42,7,0.0,0,0.155,36,1.0,1,188.0,10730.19,157.0,1.0,0.8351063829787234,0.005319148936170214,1714.4,0.0,0.17,0.0,3,3,1288,13,-1.0
78,3000.0,0.0,3000.0,0.0,37,0.249,0.25,0.2495,15,1,5,0.24,7,0.0,0,0.2495,36,1.0,1,36.0,3438.47,33.0,1.0,0.9166666666666666,0.027777777777777776,350.0,0.261,0.0,0.0,7,6,252,30,-1.0
79,3000.0,0.0,3000.0,0.0,50,0.1995,0.2,0.2,20,0,5,0.11,7,0.0,0,0.2,36,1.0,1,44.0,4125.980000000001,42.0,1.0,0.9545454545454546,0.022727272727272728,819.4,0.21100000000000002,0.2,0.3675833333333333,10,2,839,42,-1.0
80,1600.0,0.0,1600.0,0.0,27,0.1484,0.1564,0.1489,13,3,4,0.39,5,0.0,1,0.1489,36,1.0,1,21.0,2028.99,20.0,1.0,0.9523809523809524,0.047619047619047616,338.0,0.1459,0.16640000000000002,0.3675833333333333,1,2,767,1,-1.0
82,14000.0,0.0,14000.0,0.0,122,0.222,0.2225,0.2225,0,0,4,0.26,10,0.0,0,0.2225,36,1.0,1,110.0,14106.52,121.0,1.0,1.1,0.00909090909090909,0.0,0.0,0.0,0.3675833333333333,11,4,341,47,-1.0
83,4500.0,0.0,4500.0,0.0,153,0.122,0.1428,0.1225,15,0,4,0.17,7,0.0,0,0.1225,36,1.0,1,138.0,12029.59,60.0,1.0,0.43478260869565216,0.007246376811594203,7496.26,0.13,0.12300000000000001,0.10260714285714287,5,6,1387,20,-1.0
84,1000.0,0.0,1000.0,0.0,18,0.3495,0.35,0.35,1,1,5,0.52,7,0.0,1,0.35,36,1.0,1,18.0,1041.65,17.0,1.0,0.9444444444444444,0.05555555555555555,0.0,0.361,0.36,0.3675833333333333,7,6,362,28,-1.0
85,2000.0,0.0,2000.0,0.0,69,0.151,0.1945,0.1515,9,2,4,0.14,7,0.0,0,0.1515,36,1.0,1,65.0,4748.22,27.0,1.0,0.4153846153846154,0.015384615384615384,2722.53,0.2055,0.18,0.11338888888888887,7,5,1064,29,-1.0
87,1090.0,0.0,1090.0,0.0,17,0.1985,0.199,0.199,11,0,5,0.13,7,0.0,0,0.199,36,1.0,1,14.0,1135.0,16.0,1.0,1.1428571428571428,0.07142857142857142,0.0,0.21,0.209,0.3675833333333333,6,6,690,25,-1.0
88,2500.0,0.0,2500.0,0.0,46,0.289,0.2911,0.2895,27,4,5,0.16,7,0.0,1,0.2895,36,1.0,1,39.0,3398.86,34.0,1.0,0.8717948717948718,0.02564102564102564,876.1,0.30210000000000004,0.0,0.0,6,1,1086,25,-1.0
89,1200.0,0.0,1200.0,0.0,8,0.1095,0.11,0.11,13,0,4,0.04697,3,0.0,0,0.11,36,1.0,1,7.0,1450.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.3675833333333333,3,3,494,9,-1.0
91,5500.0,0.0,5500.0,0.0,162,0.1615,0.2077,0.162,5,1,5,0.28,7,0.0,0,0.162,36,1.0,1,162.0,9104.22,95.0,1.0,0.5864197530864198,0.006172839506172839,3594.430000000001,0.2187,0.0,0.0,9,1,1042,36,-1.0
92,3000.0,0.0,3000.0,0.0,66,0.1991,0.23,0.1996,11,4,5,0.31,7,0.0,0,0.1996,36,1.0,1,51.0,10987.180000000002,46.0,1.0,0.9019607843137256,0.0196078431372549,7111.199999999999,0.205,0.24,0.14474444444444445,3,1,84,11,-1.0
93,5000.0,0.0,5000.0,0.0,77,0.1512,0.1627,0.1567,44,0,5,0.32,7,0.005,0,0.1517,36,1.0,1,71.0,8175.58,52.0,1.0,0.7323943661971831,0.014084507042253518,3135.180000000001,0.17370000000000002,0.1577,0.03441111111111112,5,1,124,21,-1.0
96,1750.0,0.0,1750.0,0.0,91,0.1395,0.17,0.14,13,0,5,0.22,7,0.0,0,0.14,36,1.0,1,70.0,8029.139999999998,23.0,1.0,0.32857142857142857,0.014285714285714284,6182.14,0.18100000000000002,0.17,0.13169375,12,3,924,49,-1.0
99,15002.0,0.0,15002.0,0.0,148,0.2495,0.25,0.25,23,0,4,0.29,7,0.0,0,0.25,36,1.0,1,133.0,15054.54,147.0,1.0,1.1052631578947372,0.0075187969924812035,0.0,0.0,0.26,0.3675833333333333,5,1,1001,21,-1.0
100,13500.0,0.0,13500.0,0.0,109,0.2895,0.29,0.29,5,0,5,0.54,10,0.0,0,0.29,36,1.0,1,94.0,14617.39,108.0,1.0,1.1489361702127658,0.010638297872340424,0.0,0.0,0.3,0.3675833333333333,5,0,556,20,-1.0
102,6000.0,0.0,6000.0,0.0,183,0.1795,0.2172,0.18,10,1,4,0.15,7,0.0,0,0.18,36,1.0,1,146.0,13228.6,82.0,1.0,0.5616438356164384,0.00684931506849315,6462.449999999999,0.2282,0.2172,0.12138800000000005,3,4,425,13,-1.0
104,8000.0,0.0,8000.0,0.0,73,0.2169,0.2324,0.2324,10,0,4,0.76,7,0.015,1,0.2174,36,1.0,1,70.0,8001.06,72.0,1.0,1.0285714285714285,0.014285714285714284,0.0,0.0,0.2424,0.3675833333333333,5,0,817,20,-1.0
106,12500.0,0.0,12500.0,0.0,148,0.2095,0.21,0.21,5,0,4,0.18,10,0.0,0,0.21,36,1.0,1,139.0,12529.76,147.0,1.0,1.0575539568345325,0.007194244604316547,0.0,0.0,0.0,0.0,6,2,1228,23,-1.0
108,3500.0,0.0,3500.0,0.0,57,0.3375,0.3492,0.338,32,4,5,0.26,10,0.0,0,0.338,36,1.0,1,47.0,4896.69,39.0,1.0,0.8297872340425532,0.02127659574468085,1255.0,0.3602,0.0,0.0,3,1,610,12,-1.0
115,4000.0,0.0,4000.0,0.0,47,0.2289,0.24,0.2294,20,4,4,0.62,3,0.0,1,0.2294,36,1.0,1,44.0,5329.99,32.0,1.0,0.7272727272727273,0.022727272727272728,1291.38,0.251,0.0,0.0,3,2,672,10,-1.0
116,4500.0,0.0,4500.0,0.0,190,0.1484,0.225,0.1539,20,0,5,10.01,10,0.005,0,0.1489,36,1.0,1,130.0,15431.6,52.0,1.0,0.4,0.007692307692307694,10922.3,0.18,0.1701,0.1417235294117647,2,3,1188,8,-1.0
117,5000.0,0.0,5000.0,0.0,87,0.2125,0.23,0.213,10,0,4,0.18,7,0.0,0,0.213,36,1.0,1,78.0,7308.059999999999,59.0,1.0,0.7564102564102564,0.01282051282051282,1936.48,0.22,0.0,0.09414285714285717,9,2,547,36,-1.0
118,15000.0,0.0,15000.0,0.0,120,0.2795,0.28,0.28,5,4,5,0.47,10,0.0,1,0.28,36,1.0,1,92.0,15228.88,118.0,1.0,1.2826086956521738,0.010869565217391304,100.0,0.0,0.0,0.0,2,4,584,6,-1.0
120,3000.0,0.0,3000.0,0.01,44,0.2415,0.3,0.257,1,0,5,0.29,10,0.005,0,0.242,36,1.0,1,40.0,3795.0,30.0,1.0,0.75,0.025,775.0,0.311,0.31,0.3675833333333333,3,0,1037,10,-1.0
121,3000.0,0.0,3000.0,0.0,92,0.1425,0.193,0.14300000000000002,3,7,5,0.21,7,0.0,0,0.14300000000000002,36,1.0,1,91.0,5353.18,52.0,1.0,0.5714285714285714,0.01098901098901099,2312.15,0.1525,0.0,0.10766666666666667,5,0,660,19,-1.0
123,5000.0,0.0,5000.0,0.0,113,0.1344,0.15,0.1399,5,0,4,0.34,10,0.005,0,0.1349,36,1.0,1,101.0,13529.44,68.0,1.0,0.6732673267326733,0.0099009900990099,8514.09,0.0,0.1425,0.04373684210526317,6,6,569,23,-1.0
125,20000.0,0.0,20000.0,0.0,237,0.2239,0.25,0.2294,13,0,5,0.42,10,0.005,1,0.2244,36,1.0,1,182.0,31912.829999999984,156.0,1.0,0.8571428571428571,0.005494505494505495,11801.2,0.24,0.245,0.0911095238095238,1,3,1177,4,-1.0
126,4000.0,0.0,4000.0,0.0,197,0.1895,0.29,0.195,32,0,5,0.45,10,0.005,0,0.19,36,1.0,1,150.0,14659.399999999998,54.0,1.0,0.36,0.006666666666666667,10657.78,0.275,0.28,0.19777777777777772,8,0,1212,32,-1.0
128,7000.0,0.0,7000.0,0.0,176,0.1345,0.18,0.135,19,0,4,1.56,10,0.0,0,0.135,36,1.0,1,162.0,10816.55,120.0,1.0,0.7407407407407407,0.006172839506172839,3793.62,0.191,0.17,0.023427586206896552,11,4,1320,45,-1.0
129,6500.0,0.0,6500.0,0.0,136,0.162,0.2,0.1625,0,1,4,0.21,10,0.0,1,0.1625,36,1.0,1,134.0,8868.17,99.0,1.0,0.7388059701492538,0.00746268656716418,2330.05,0.0,0.21,0.3675833333333333,1,1,1027,2,-1.0
130,6000.0,0.0,6000.0,0.0,303,0.163,0.2499,0.1635,24,1,4,0.14,10,0.0,1,0.1635,36,1.0,1,245.0,22189.07,83.0,1.0,0.33877551020408164,0.004081632653061225,16046.99,0.16,0.2499,0.16816923076923074,12,4,1047,52,-1.0
132,5000.0,0.0,5000.0,0.0,177,0.1455,0.17,0.146,5,0,5,0.18,10,0.0,0,0.146,36,1.0,1,128.0,15874.65,58.0,1.0,0.453125,0.0078125,10801.41,0.165,0.165,0.09133333333333332,11,6,721,44,-1.0
133,4300.0,0.0,4300.0,0.0,171,0.1745,0.226,0.175,13,0,5,0.2,7,0.0,0,0.175,36,1.0,1,115.0,22583.86,32.0,1.0,0.2782608695652174,0.008695652173913044,18217.85,0.221,0.19899999999999998,0.10331428571428572,9,1,497,36,-1.0
134,15000.0,0.0,15000.0,0.0,426,0.1759,0.2313,0.1864,9,0,5,0.11,7,0.01,0,0.1764,36,1.0,1,353.0,39068.88,169.0,1.0,0.4787535410764873,0.0028328611898017,24042.9,0.2101,0.2213,0.1502970588235294,7,1,636,30,-1.0
135,12000.0,0.0,12000.0,0.0,145,0.2545,0.26,0.26,5,0,5,0.52,10,0.005,0,0.255,36,1.0,1,133.0,12492.44,139.0,1.0,1.045112781954887,0.0075187969924812035,452.0,0.0,0.0,0.0,3,5,1302,9,-1.0
136,4500.0,0.0,4500.0,0.0,48,0.2889,0.2894,0.2894,16,4,4,0.05,7,0.0,0,0.2894,36,1.0,1,47.0,5277.51,45.0,1.0,0.9574468085106383,0.02127659574468085,100.0,0.0,0.0,0.02894,5,4,715,20,-1.0
137,7499.0,0.0,7499.0,0.0,124,0.104,0.1097,0.1045,0,4,4,0.22,7,0.0,0,0.1045,36,1.0,1,124.0,7764.5,119.0,1.0,0.9596774193548387,0.008064516129032258,250.0,0.1207,0.1197,0.3675833333333333,2,0,538,9,-1.0
138,3000.0,0.0,3000.0,0.0,25,0.1795,0.18,0.18,19,0,5,0.14,7,0.0,0,0.18,36,1.0,1,25.0,3002.71,24.0,1.0,0.96,0.04,0.0,0.191,0.19,0.3675833333333333,3,1,1097,12,-1.0
141,4950.0,0.0,4950.0,0.0,213,0.1195,0.165,0.12,12,0,5,0.2,7,0.0,0,0.12,36,1.0,1,119.0,20554.89,37.0,1.0,0.3109243697478992,0.008403361344537815,15242.3,0.16,0.16399999999999998,0.11015185185185183,12,5,952,49,-1.0
143,2500.0,0.0,2500.0,0.0,64,0.28800000000000003,0.3311,0.2885,16,3,4,0.87,10,0.0,0,0.2885,36,1.0,1,45.0,5592.749999999999,25.0,1.0,0.5555555555555556,0.022222222222222227,3052.1,0.3211,0.3411,0.295,1,1,578,3,-1.0
144,3000.0,0.0,3000.0,0.0,71,0.1495,0.17,0.155,13,0,4,0.27,10,0.005,0,0.15,36,1.0,1,54.0,5766.6,29.0,1.0,0.5370370370370371,0.018518518518518517,2750.56,0.0,0.18000000000000002,0.082375,8,0,852,35,-1.0
145,1600.0,0.0,1600.0,0.0,18,0.1795,0.18,0.18,43,0,5,0.18,7,0.0,0,0.18,36,1.0,1,17.0,1611.0,17.0,1.0,1.0,0.05882352941176471,0.0,0.0,0.19,0.3675833333333333,6,0,476,26,-1.0
146,2500.0,0.0,2500.0,0.0,43,0.2021,0.2189,0.2026,2,4,4,0.08,7,0.0,1,0.2026,36,1.0,1,39.0,3604.31,28.0,1.0,0.7179487179487181,0.02564102564102564,1079.31,0.2299,0.2289,0.07191666666666667,5,5,674,21,-1.0
147,2500.0,0.0,2500.0,0.0,26,0.2195,0.22,0.22,13,0,5,0.29,10,0.0,1,0.22,36,1.0,1,24.0,2500.0,26.0,0.0,1.0833333333333333,0.0,0.0,0.231,0.23,0.3675833333333333,2,0,950,7,-1.0
148,3500.0,0.0,3500.0,0.0,120,0.2245,0.28300000000000003,0.225,21,4,4,0.45,7,0.0,0,0.225,36,1.0,1,103.0,9023.43,51.0,1.0,0.4951456310679612,0.009708737864077669,5359.78,0.0,0.29300000000000004,0.2699666666666667,5,0,1090,19,-1.0
149,3000.0,0.0,3000.0,0.0,68,0.2595,0.3106,0.26,41,7,4,0.48,7,0.0,1,0.26,36,1.0,1,60.0,5861.730000000001,29.0,1.0,0.4833333333333333,0.016666666666666666,2857.680000000001,0.3216,0.3206,0.2873333333333334,7,4,597,29,-1.0
