,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
24,2550.0,0,2550.0,0.0,25,0.2895,0.29,0.29,5,0,7,10.01,7,0.0,0,0.29,36,1,1,24,2567.15,24,1,1.0,0.041666667000000004,0.0,0.0,0.3,0.0,9,2,820,38,-1
28,3500.0,0,3500.0,0.0,23,0.1695,0.17,0.17,43,0,7,0.03,7,0.0,1,0.17,36,1,1,12,3715.6,20,1,1.6666666669999999,0.083333333,150.0,0.0,0.0,0.0425,11,5,1056,45,-1
29,3001.0,0,3001.0,0.0,91,0.1695,0.18,0.17,12,0,6,0.05,10,0.0,0,0.17,36,1,1,74,8452.14,41,1,0.554054054,0.013513513999999999,5410.0,0.17,0.18,0.118216667,3,4,1206,11,-1
34,2000.0,0,2000.0,0.0,26,0.2695,0.27,0.27,16,0,6,0.15,7,0.0,0,0.27,36,1,1,24,2108.58,25,1,1.041666667,0.041666667000000004,0.0,0.0,0.0,0.36758333299999996,12,6,1061,48,-1
36,2500.0,0,2500.0,0.0,59,0.2295,0.24,0.23,20,4,6,0.15,10,0.0,0,0.23,36,1,1,46,5308.81,31,1,0.673913043,0.02173913,2801.23,0.251,0.24,0.12,1,3,508,5,-1
41,1000.0,0,1000.0,0.0,12,0.3495,0.35,0.35,1,0,7,0.31,7,0.0,1,0.35,36,1,1,11,1006.79,11,1,1.0,0.090909091,0.0,0.361,0.36,0.36758333299999996,12,1,1227,49,-1
42,1150.0,0,1150.0,0.0,7,0.2745,0.275,0.275,13,0,7,0.12,10,0.0,0,0.275,36,1,1,7,1187.94,6,1,0.857142857,0.14285714300000002,0.0,0.28600000000000003,0.285,0.36758333299999996,6,1,1370,25,-1
46,3500.0,0,3500.0,0.0,88,0.1635,0.19,0.174,12,0,6,0.19,7,0.01,1,0.16399999999999998,36,1,1,66,8377.76,37,1,0.560606061,0.015151515,4875.0,0.0,0.18,0.08800000000000001,1,2,1148,2,-1
47,1250.0,0,1250.0,0.0,6,0.3495,0.35,0.35,27,5,7,0.17,7,0.0,0,0.35,36,1,1,6,1380.44,4,1,0.666666667,0.166666667,50.0,0.361,0.36,0.36758333299999996,9,1,1166,37,-1
48,1025.0,0,1025.0,0.0,9,0.1695,0.17,0.17,6,0,7,0.49,7,0.0,0,0.17,36,1,1,9,1200.0,6,1,0.666666667,0.111111111,150.0,0.18100000000000002,0.18,0.36758333299999996,1,1,815,1,-1
49,3500.0,0,3500.0,0.0,276,0.187,0.35,0.1875,5,0,6,0.27,10,0.0,0,0.1875,36,1,1,183,17788.14,57,1,0.31147541,0.005464481,14243.89,0.34,0.28,0.210005556,11,0,467,48,-1
50,1000.0,0,1000.0,0.0,12,0.2395,0.24,0.24,9,0,7,0.03,10,0.0,0,0.24,36,1,1,12,1205.0,11,1,0.916666667,0.083333333,0.0,0.251,0.25,0.0,11,3,394,45,-1
53,1000.0,0,1000.0,0.0,2,0.1995,0.2,0.2,1,0,7,0.02,3,0.0,0,0.2,36,1,1,1,1000.0,2,0,2.0,0.0,0.0,0.0,0.21,0.36758333299999996,11,2,1251,46,-1
56,5500.0,0,5500.0,0.0,128,0.2385,0.29,0.239,5,0,6,0.21,7,0.0,0,0.239,36,1,1,105,16752.19,53,1,0.504761905,0.00952381,11163.07,0.285,0.28,0.185092308,12,1,1283,49,-1
58,3001.0,0,3001.0,0.0,39,0.2895,0.29,0.29,12,0,7,0.97,10,0.0,1,0.29,36,1,1,33,3013.99,38,1,1.151515152,0.03030303,0.0,0.0,0.0,0.36758333299999996,5,2,917,18,-1
59,1000.0,0,1000.0,0.0,10,0.1995,0.2,0.2,30,0,6,0.22,10,0.0,0,0.2,36,1,1,10,1026.02,9,1,0.9,0.1,0.0,0.0,0.21,0.36758333299999996,8,2,356,31,-1
61,1300.0,0,1300.0,0.0,34,0.149,0.17,0.1495,2,4,6,0.07,10,0.0,0,0.1495,36,1,1,31,4704.98,11,1,0.35483871,0.032258065,2579.99,0.18100000000000002,0.159,0.082316667,2,3,398,6,-1
67,3500.0,0,3500.0,0.0,54,0.2785,0.29,0.289,5,0,7,0.1,3,0.01,0,0.27899999999999997,36,1,1,52,4477.52,42,1,0.807692308,0.019230768999999998,750.0,0.27,0.3,0.027999999999999997,4,6,501,16,-1
68,3000.0,0,3000.0,0.0,122,0.2495,0.35,0.25,5,4,7,0.24,10,0.0,0,0.25,36,1,1,98,9861.04,37,1,0.37755102,0.010204082,6702.7,0.33,0.0,0.19777999999999998,2,2,450,6,-1
70,1200.0,0,1200.0,0.0,10,0.0795,0.11,0.11,3,0,7,0.21,7,0.03,1,0.08,36,1,1,8,1250.0,9,1,1.125,0.125,0.0,0.121,0.12,0.36758333299999996,2,3,384,8,-1
72,4000.0,0,4000.0,0.0,36,0.2295,0.23,0.23,9,0,6,0.21,7,0.0,0,0.23,36,1,1,32,4050.27,34,1,1.0625,0.03125,50.0,0.0,0.24,0.36758333299999996,1,1,1405,1,-1
73,1000.0,0,1000.0,0.0,15,0.2295,0.23,0.23,16,0,6,0.2,7,0.0,0,0.23,36,1,1,14,1026.0,14,1,1.0,0.071428571,0.0,0.0,0.0,0.36758333299999996,7,3,396,29,-1
75,1000.0,0,1000.0,0.0,12,0.287,0.2875,0.2875,1,0,8,0.0,3,0.0,0,0.2875,36,1,1,12,1038.48,11,1,0.916666667,0.083333333,0.0,0.0,0.2975,0.36758333299999996,2,2,904,6,-1
76,3000.0,0,3000.0,0.0,208,0.1595,0.29,0.19,45,0,6,0.18,7,0.03,1,0.16,36,1,1,158,16132.82,24,1,0.151898734,0.006329114,13093.91,0.24,0.2235,0.1619,1,4,1213,1,-1
77,2510.0,0,2510.0,0.0,42,0.2995,0.35,0.3,45,1,6,0.08,10,0.0,0,0.3,36,1,1,37,3669.44,30,1,0.810810811,0.027027027000000002,607.24,0.361,0.31,0.099,2,5,631,7,-1
82,3000.0,0,3000.0,0.0,100,0.2095,0.26,0.21,1,0,6,0.1,5,0.0,1,0.21,36,1,1,95,7146.74,43,1,0.452631579,0.010526316,4115.28,0.271,0.27,0.14848181800000002,9,3,417,38,-1
85,3500.0,0,3500.0,0.0,50,0.2595,0.29,0.285,5,0,6,0.15,10,0.025,0,0.26,36,1,1,43,4345.75,38,1,0.88372093,0.023255814,814.0,0.0,0.2645,0.36758333299999996,9,0,1235,37,-1
90,2551.0,0,2551.0,0.0,118,0.1995,0.29,0.2,5,0,7,0.15,5,0.0,0,0.2,36,1,1,97,8869.77,41,1,0.422680412,0.010309278,6249.28,0.27,0.29,0.149294118,9,2,763,37,-1
92,1900.0,0,1900.0,0.0,24,0.2605,0.27,0.261,1,0,6,0.2,7,0.0,1,0.261,36,1,1,24,2003.36,22,1,0.916666667,0.041666667000000004,50.0,0.281,0.0,0.36758333299999996,9,5,351,39,-1
96,7500.0,0,7500.0,0.0,1,0.0595,0.06,0.06,13,6,7,0.15,7,0.0,0,0.06,36,1,1,1,7500.0,1,0,1.0,0.0,0.0,0.071,0.07,0.36758333299999996,1,6,858,3,-1
97,2000.0,0,2000.0,0.0,58,0.3085,0.35,0.309,32,4,7,0.29,7,0.0,0,0.309,36,1,1,52,5184.68,30,1,0.576923077,0.019230768999999998,3053.16,0.361,0.0,0.229575,3,6,758,12,-1
100,1500.0,0,1500.0,0.0,42,0.1645,0.17,0.165,51,0,6,0.46,7,0.0,1,0.165,36,1,1,37,2852.89,23,1,0.621621622,0.027027027000000002,1342.0,0.0,0.0,0.034,1,2,573,5,-1
103,1000.0,0,1000.0,0.0,46,0.2595,0.3388,0.26,27,4,6,0.28,7,0.0,0,0.26,36,1,1,39,2870.05,15,1,0.384615385,0.025641026,1860.43,0.3498,0.3488,0.1933,4,5,117,17,-1
107,2000.0,0,2000.0,0.0,103,0.1892,0.2475,0.1897,9,0,7,0.03,7,0.0,0,0.1897,36,1,1,67,10306.71,22,0,0.328358209,0.0,8306.71,0.215,0.2475,0.170115789,6,4,1289,22,-1
108,3100.0,0,3100.0,0.0,117,0.21899999999999997,0.28,0.2195,12,4,6,0.19,10,0.0,1,0.2195,36,1,1,101,7148.99,48,1,0.475247525,0.00990099,3995.5,0.261,0.2509,0.199585714,12,0,1152,50,-1
112,1500.0,0,1500.0,0.0,14,0.3495,0.35,0.35,16,7,6,0.21,7,0.0,0,0.35,36,1,1,14,1734.74,11,1,0.7857142859999999,0.071428571,119.29,0.34,0.36,0.36758333299999996,7,0,812,30,-1
113,2500.0,0,2500.0,0.0,30,0.2645,0.29,0.29,19,0,7,0.04,7,0.025,0,0.265,36,1,1,27,2500.0,30,0,1.111111111,0.0,0.0,0.301,0.0,0.0,9,6,1286,38,-1
117,3000.0,0,3000.0,0.0,27,0.2245,0.2375,0.2375,5,0,6,0.04135,3,0.0125,0,0.225,36,1,1,24,3350.78,26,1,1.083333333,0.041666667000000004,0.0,0.2485,0.2475,0.0,4,0,1095,17,-1
121,2800.0,0,2800.0,0.0,113,0.2045,0.29,0.215,1,0,6,0.18,7,0.01,0,0.205,36,1,1,85,9450.19,28,1,0.329411765,0.011764706000000002,6454.8,0.26,0.3,0.227193333,9,0,1151,36,-1
125,1000.0,0,1000.0,0.0,15,0.2245,0.24,0.2375,9,0,6,0.17,5,0.0125,0,0.225,36,1,1,15,1056.81,14,1,0.933333333,0.066666667,0.0,0.251,0.25,0.36758333299999996,10,0,1065,40,-1
129,2200.0,0,2200.0,0.0,20,0.1645,0.1775,0.1775,6,0,6,0.07476000000000001,7,0.0125,0,0.165,36,1,1,17,2200.0,20,0,1.176470588,0.0,0.0,0.0,0.0,0.36758333299999996,3,6,1079,11,-1
133,3000.0,0,3000.0,0.0,104,0.19899999999999998,0.27,0.2095,32,0,6,0.34,7,0.01,0,0.1995,36,1,1,90,9452.82,41,1,0.45555555600000003,0.011111111000000002,6432.63,0.2315,0.26,0.150776471,3,1,1283,11,-1
137,1000.0,0,1000.0,0.0,2,0.2495,0.25,0.25,13,0,6,0.6,7,0.0,0,0.25,36,1,1,2,1000.0,2,0,1.0,0.0,0.0,0.261,0.26,0.36758333299999996,11,6,1196,45,-1
140,2500.0,0,2500.0,0.0,46,0.3195,0.35,0.32,5,7,6,0.15,7,0.0,0,0.32,36,1,1,44,3801.56,32,1,0.727272727,0.022727273,1177.58,0.361,0.36,0.130694444,8,0,893,34,-1
141,3000.0,0,3000.0,0.0,20,0.3495,0.35,0.35,16,1,6,0.37,7,0.0,0,0.35,36,1,1,19,3024.44,19,1,1.0,0.052631579000000005,0.0,0.0,0.36,0.36758333299999996,3,2,962,10,-1
142,2500.0,0,2500.0,0.0,88,0.2045,0.25,0.205,13,0,6,0.19,7,0.0,0,0.205,36,1,1,67,6168.4,35,1,0.52238806,0.014925373,3610.14,0.261,0.249,0.145846154,12,4,582,50,-1
144,3500.0,0,3500.0,0.0,25,0.2895,0.29,0.29,16,0,6,3.38,7,0.0,1,0.29,36,1,1,25,3533.11,24,1,0.96,0.04,0.0,0.301,0.3,0.0,2,5,299,7,-1
150,12000.0,0,12000.0,0.0,274,0.1995,0.25,0.2,5,0,6,0.14,10,0.0,0,0.2,36,1,1,222,28226.74,127,1,0.572072072,0.004504505,15998.86,0.245,0.249,0.127127778,1,5,107,4,-1
151,2500.0,0,2500.0,0.0,58,0.2195,0.2375,0.22,9,0,6,0.03,10,0.0,1,0.22,36,1,1,48,5103.63,29,1,0.604166667,0.020833333,2377.21,0.23,0.0,0.36758333299999996,8,1,783,34,-1
152,3000.0,0,3000.0,0.0,129,0.1654,0.24,0.1784,9,0,8,0.04,7,0.0125,0,0.1659,36,1,1,93,13187.76,41,1,0.440860215,0.010752688,10147.42,0.215,0.1749,0.11948235300000001,9,2,1130,38,-1
153,2750.0,0,2750.0,0.0,33,0.2385,0.3575,0.239,5,0,6,0.12524000000000002,7,0.0,0,0.239,36,1,1,24,4470.63,20,0,0.833333333,0.0,1720.63,0.3685,0.3675,0.36758333299999996,3,1,493,12,-1
156,3000.0,0,3000.0,0.0,76,0.2845,0.35,0.285,10,4,6,0.19,7,0.0,0,0.285,36,1,1,63,8003.78,35,1,0.5555555560000001,0.015873016,4970.52,0.361,0.335,0.0744625,6,5,605,25,-1
158,1000.0,0,1000.0,0.0,10,0.3495,0.35,0.35,16,1,7,0.01,7,0.0,0,0.35,36,1,1,8,1850.0,9,0,1.125,0.0,850.0,0.361,0.0,0.0,2,4,1013,8,-1
162,1235.0,0,1235.0,0.0,17,0.2142,0.2247,0.2247,10,0,7,0.01,10,0.01,1,0.2147,36,1,1,17,1282.42,16,1,0.9411764709999999,0.058823529000000006,0.0,0.0,0.2347,0.36758333299999996,9,6,848,35,-1
164,12000.0,0,12000.0,0.0,97,0.2195,0.22,0.22,27,0,6,0.06,7,0.0,0,0.22,36,1,1,87,12000.0,97,0,1.1149425290000001,0.0,0.0,0.0,0.0,0.36758333299999996,8,3,1084,33,-1
165,3000.0,0,3000.0,0.0,157,0.2315,0.29,0.242,19,0,7,0.37,10,0.01,0,0.23199999999999998,36,1,1,81,11372.86,37,1,0.456790123,0.012345678999999998,8365.55,0.301,0.27,0.256518182,1,6,911,1,-1
166,1000.0,0,1000.0,0.0,15,0.161,0.1815,0.1815,26,0,7,0.03,7,0.02,0,0.1615,36,1,1,7,1050.0,14,0,2.0,0.0,50.0,0.1925,0.1915,0.08075,5,1,703,19,-1
167,3000.0,0,3000.0,0.0,36,0.1995,0.2,0.2,39,0,7,0.27,7,0.0,0,0.2,36,1,1,30,3004.17,35,1,1.166666667,0.033333333,0.0,0.0,0.21,0.36758333299999996,5,1,738,18,-1
169,8000.0,0,8000.0,0.0,54,0.2795,0.29,0.29,5,0,6,0.15,10,0.01,0,0.28,36,1,1,54,8055.93,53,1,0.981481481,0.018518519,0.0,0.301,0.3,0.36758333299999996,2,2,608,6,-1
170,2000.0,0,2000.0,0.0,71,0.2595,0.35,0.26,14,1,6,0.04,7,0.0,1,0.26,36,1,1,59,5302.88,25,1,0.423728814,0.016949153,3255.05,0.32,0.33,0.208718182,9,0,573,39,-1
175,4000.0,0,4000.0,0.0,19,0.21899999999999997,0.24,0.2295,9,0,6,0.42,10,0.01,0,0.2195,36,1,1,18,5296.29,13,1,0.7222222220000001,0.055555556,315.08,0.251,0.25,0.36758333299999996,8,2,1090,33,-1
178,4000.0,0,4000.0,0.0,50,0.2895,0.29,0.29,5,1,6,0.24,10,0.0,0,0.29,36,1,1,48,4035.2,49,1,1.020833333,0.020833333,0.0,0.0,0.3,0.36758333299999996,12,0,555,1,-1
180,1000.0,0,1000.0,0.0,2,0.1495,0.15,0.15,21,0,7,0.25,10,0.0,0,0.15,36,1,1,2,1000.0,2,0,1.0,0.0,0.0,0.161,0.16,0.36758333299999996,10,4,733,43,-1
181,3500.0,0,3500.0,0.0,89,0.2235,0.29,0.23399999999999999,5,0,6,0.16,10,0.01,0,0.22399999999999998,36,1,1,85,7284.95,44,1,0.517647059,0.011764706000000002,3691.4,0.301,0.3,0.36758333299999996,3,0,787,12,-1
185,1200.0,0,1200.0,0.0,16,0.1495,0.15,0.15,15,0,7,0.02,7,0.0,0,0.15,36,1,1,15,1200.0,16,0,1.066666667,0.0,0.0,0.161,0.0,0.36758333299999996,2,1,508,7,-1
186,1500.0,0,1500.0,0.0,16,0.1995,0.22,0.22,11,0,6,0.49,7,0.02,0,0.2,36,1,1,16,1549.23,15,1,0.9375,0.0625,0.0,0.231,0.23,0.0,3,5,629,9,-1
187,3000.0,0,3000.0,0.0,14,0.3495,0.35,0.35,24,1,6,0.35,10,0.0,0,0.35,36,1,1,10,3014.11,13,1,1.3,0.1,0.0,0.0,0.36,0.0,12,0,1372,51,-1
189,3001.0,0,3001.0,0.0,146,0.2072,0.29,0.2077,12,0,7,0.05,10,0.0,1,0.2077,36,1,1,102,12325.55,34,1,0.333333333,0.009803922,8940.37,0.2774,0.28,0.185093333,3,3,467,9,-1
190,1000.0,0,1000.0,0.0,5,0.1513,0.1518,0.1518,6,0,7,0.41,10,0.0,0,0.1518,36,1,1,5,1418.33,4,1,0.8,0.2,0.0,0.1628,0.1618,0.36758333299999996,10,5,1017,40,-1
194,3000.0,0,3000.0,0.0,162,0.2036,0.29,0.2141,13,0,6,0.23,7,0.01,0,0.2041,36,1,1,122,12988.47,39,1,0.319672131,0.008196721,9940.45,0.27,0.26,0.22294615399999998,4,1,670,14,-1
195,1000.0,0,1000.0,0.0,89,0.2194,0.35,0.2199,46,1,6,0.33,7,0.0,0,0.2199,36,1,1,62,5671.33,12,1,0.193548387,0.016129031999999998,4659.71,0.361,0.3,0.275585714,1,5,346,1,-1
197,4868.0,0,4868.0,0.0,211,0.184,0.29,0.1945,16,0,6,0.23,10,0.01,1,0.1845,36,1,1,171,16859.81,60,1,0.350877193,0.005847953,11969.15,0.2694,0.28,0.16805,8,0,1372,33,-1
199,2551.0,0,2551.0,0.0,65,0.2795,0.3276,0.28,5,1,7,0.2,5,0.0,0,0.28,36,1,1,49,7224.1,30,1,0.6122448979999999,0.020408163,4668.98,0.3386,0.3376,0.17356363600000002,4,1,1134,15,-1
201,2800.0,0,2800.0,0.0,89,0.2476,0.33299999999999996,0.2481,15,4,7,0.09,7,0.0,0,0.2481,36,1,1,61,9142.58,29,1,0.47540983600000003,0.016393443,6294.16,0.344,0.34299999999999997,0.28485,6,3,1270,23,-1
206,5000.0,0,5000.0,0.0,219,0.1895,0.29,0.21,13,0,6,0.59,10,0.02,1,0.19,36,1,1,157,20293.94,62,1,0.394904459,0.0063694269999999996,15271.21,0.26,0.27,0.178326923,3,6,666,11,-1
208,1000.0,0,1000.0,0.0,11,0.317,0.35,0.3175,29,3,7,0.25,7,0.0,0,0.3175,36,1,1,11,1562.97,10,1,0.9090909090000001,0.090909091,0.0,0.361,0.36,0.36758333299999996,2,5,959,6,-1
210,2500.0,0,2500.0,0.0,33,0.2895,0.29,0.29,1,0,7,0.08,3,0.0,0,0.29,36,1,1,32,2877.97,28,1,0.875,0.03125,323.93,0.301,0.0,0.0,9,2,1056,37,-1
211,2000.0,0,2000.0,0.0,73,0.1414,0.17,0.1519,51,0,7,0.05,7,0.01,1,0.1419,36,1,1,54,6229.5,27,1,0.5,0.018518519,4218.72,0.18100000000000002,0.18,0.128533333,3,1,823,13,-1
215,1550.0,0,1550.0,0.0,59,0.2045,0.28,0.235,16,0,7,0.13,5,0.03,0,0.205,36,1,1,38,4445.81,18,1,0.473684211,0.026315789,2826.58,0.29100000000000004,0.2375,0.151725,2,3,495,5,-1
219,1000.0,0,1000.0,0.0,36,0.1595,0.1778,0.16,30,4,6,0.31,7,0.0,0,0.16,36,1,1,32,2829.21,15,1,0.46875,0.03125,1787.0,0.1888,0.1878,0.133325,3,2,642,11,-1
221,1525.0,0,1525.0,0.0,70,0.19899999999999998,0.29,0.2195,13,0,7,0.02,10,0.02,0,0.1995,36,1,1,53,6449.8,19,1,0.358490566,0.018867925,4911.96,0.301,0.3,0.209,12,0,329,49,-1
222,4790.0,0,4790.0,0.0,52,0.247,0.2475,0.2475,9,0,7,0.07,7,0.0,1,0.2475,36,1,1,48,4790.0,52,0,1.083333333,0.0,0.0,0.0,0.2575,0.36758333299999996,7,6,1439,27,-1
223,2550.0,0,2550.0,0.0,25,0.2895,0.29,0.29,5,0,7,0.14,10,0.0,1,0.29,36,1,1,25,2650.0,24,0,0.96,0.0,100.0,0.301,0.3,0.0,12,3,1318,52,-1
226,4500.0,0,4500.0,0.0,41,0.1995,0.2,0.2,31,0,6,0.31,10,0.0,0,0.2,36,1,1,39,4849.42,36,1,0.923076923,0.025641026,300.0,0.0,0.2,0.36758333299999996,11,1,643,48,-1
228,3000.0,0,3000.0,0.0,33,0.2645,0.29,0.29,5,0,6,0.28,7,0.025,0,0.265,36,1,1,30,3000.0,33,0,1.1,0.0,0.0,0.301,0.3,0.36758333299999996,9,1,734,39,-1
229,4000.0,0,4000.0,0.0,148,0.2195,0.29,0.23,1,0,7,0.23,7,0.01,0,0.22,36,1,1,107,12314.36,51,1,0.476635514,0.009345794000000001,8309.72,0.301,0.28,0.18898571399999997,6,2,1006,25,-1
230,1800.0,0,1800.0,0.0,26,0.2895,0.29,0.29,1,0,6,0.3,7,0.0,0,0.29,36,1,1,26,1800.0,26,0,1.0,0.0,0.0,0.0,0.3,0.36758333299999996,9,5,1165,37,-1
231,1000.0,0,1000.0,0.0,45,0.2695,0.35,0.27,10,1,7,0.24,7,0.0,0,0.27,36,1,1,40,2698.42,17,1,0.425,0.025,1684.71,0.361,0.35,0.35,4,0,416,18,-1
232,1000.0,0,1000.0,0.0,57,0.2845,0.35,0.285,29,4,6,0.0,7,0.0,0,0.285,36,1,1,35,4116.1,11,1,0.314285714,0.028571429,3082.18,0.361,0.36,0.36758333299999996,5,3,675,20,-1
234,2600.0,0,2600.0,0.0,1,0.0795,0.08,0.08,5,0,6,0.054229999999999993,7,0.0,0,0.08,36,1,1,1,2600.0,1,0,1.0,0.0,0.0,0.091,0.09,0.0,5,1,903,18,-1
235,6500.0,0,6500.0,0.0,128,0.22899999999999998,0.26,0.2495,5,0,7,0.07,7,0.02,0,0.2295,36,1,1,96,13391.08,76,1,0.791666667,0.010416667,6866.67,0.271,0.27,0.149375,3,3,620,9,-1
245,2500.0,0,2500.0,0.0,20,0.2795,0.28,0.28,13,0,7,0.10128,7,0.0,0,0.28,36,1,1,15,2525.0,19,1,1.266666667,0.066666667,0.0,0.0,0.0,0.0,3,6,407,10,-1
246,2551.0,0,2551.0,0.0,61,0.2485,0.29,0.27899999999999997,5,0,7,0.24,3,0.03,0,0.249,36,1,1,54,7329.48,40,1,0.740740741,0.018518519,4740.6,0.301,0.0,0.083333333,5,2,1270,19,-1
250,1000.0,0,1000.0,0.0,2,0.1495,0.15,0.15,6,0,7,0.02792,5,0.0,0,0.15,36,1,1,2,1000.0,2,0,1.0,0.0,0.0,0.161,0.0,0.36758333299999996,2,0,1291,8,-1
256,1200.0,0,1200.0,0.0,3,0.2495,0.25,0.25,13,0,6,0.38,5,0.0,1,0.25,36,1,1,2,1200.0,3,0,1.5,0.0,0.0,0.0,0.26,0.36758333299999996,11,0,728,45,-1
263,3000.0,0,3000.0,0.0,29,0.207,0.22,0.22,13,0,6,0.2,7,0.0125,1,0.2075,36,1,1,26,3000.0,29,0,1.115384615,0.0,0.0,0.0,0.0,0.36758333299999996,5,4,714,19,-1
264,2300.0,0,2300.0,0.0,10,0.3495,0.35,0.35,15,7,7,0.08,7,0.0,0,0.35,36,1,1,9,2799.0,9,1,1.0,0.111111111,0.0,0.0,0.0,0.36758333299999996,7,4,270,29,-1
265,4000.0,0,4000.0,0.0,102,0.2285,0.24,0.22899999999999998,9,0,6,0.2,7,0.0,0,0.22899999999999998,36,1,1,82,6898.15,57,1,0.695121951,0.012195122,2874.99,0.235,0.0,0.054000000000000006,12,2,917,50,-1
269,1000.0,0,1000.0,0.0,25,0.332,0.35,0.3325,25,7,7,0.0,7,0.0,0,0.3325,36,1,1,23,1794.77,16,1,0.695652174,0.043478261,750.0,0.361,0.3399,0.36758333299999996,8,3,741,33,-1
270,2200.0,0,2200.0,0.01,20,0.3495,0.36,0.36,24,4,7,0.17,7,0.0,0,0.35,36,1,1,20,2234.69,19,1,0.95,0.05,0.0,0.371,0.37,0.36758333299999996,4,0,1156,18,-1
273,1500.0,0,1500.0,0.0,41,0.2995,0.35,0.3,29,7,7,0.24,7,0.0,1,0.3,36,1,1,35,5637.77,18,1,0.514285714,0.028571429,2873.48,0.361,0.36,0.34,3,2,316,10,-1
275,14000.0,0,14000.0,0.0,19,0.1195,0.35,0.12,31,1,6,0.0,7,0.0,1,0.12,36,1,1,5,15200.0,12,1,2.4,0.2,1100.0,0.361,0.125,0.36758333299999996,9,4,1077,36,-1
276,3000.0,0,3000.0,0.0,23,0.2895,0.29,0.29,16,0,7,0.06,7,0.0,0,0.29,36,1,1,22,3043.31,22,1,1.0,0.045454545,0.0,0.301,0.0,0.0,7,1,695,30,-1
278,3500.0,0,3500.0,0.0,174,0.1875,0.29,0.20800000000000002,5,0,7,0.38,10,0.02,0,0.188,36,1,1,123,14635.1,45,1,0.365853659,0.008130080999999999,11127.76,0.26,0.2344,0.176172727,4,4,643,14,-1
279,3500.0,0,3500.0,0.0,38,0.2545,0.275,0.275,5,0,6,0.31,7,0.02,0,0.255,36,1,1,38,3500.06,37,1,0.9736842109999999,0.026315789,0.0,0.0,0.0,0.0,3,5,768,9,-1
