,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
11,3000.0,0.0,3000.0,0.0,51,0.132,0.1499,0.1325,1,0,2,0.10841,7,0.0,0,0.1325,36,1.0,1,38.0,5109.0,29.0,1.0,0.7631578947368421,0.02631578947368421,1925.0,0.142,0.1599,0.3675833333333333,3,1,892,13,-1.0
12,6000.0,0.0,6000.0,0.0,227,0.0985,0.13,0.104,20,0,2,0.29,10,0.005,1,0.099,36,1.0,1,182.0,19042.7,74.0,1.0,0.4065934065934066,0.005494505494505495,13004.740000000002,0.12,0.1201,0.08473055555555557,8,5,877,31,-1.0
14,17000.0,0.0,17000.0,0.0,382,0.1264,0.14,0.1269,15,0,2,0.52,7,0.0,0,0.1269,36,1.0,1,318.0,34137.960000000014,182.0,1.0,0.5723270440251572,0.0031446540880503146,17087.79,0.135,0.14,0.07798208955223879,4,5,1147,16,-1.0
16,25000.0,0.0,25000.0,0.0,163,0.1995,0.2,0.2,2,0,1,0.0,10,0.0,0,0.2,36,1.0,1,146.0,26563.73000000001,155.0,1.0,1.0616438356164384,0.00684931506849315,1390.3,0.21100000000000002,0.21,0.3675833333333333,6,1,1238,24,-1.0
17,5000.0,0.0,5000.0,0.0,134,0.1415,0.1555,0.142,14,2,3,0.54,3,0.0,1,0.142,36,1.0,1,134.0,7826.99,82.0,1.0,0.6119402985074627,0.00746268656716418,2820.01,0.0,0.0,0.0,3,1,1088,13,-1.0
18,3500.0,0.0,3500.0,0.0,141,0.1445,0.22,0.145,28,1,3,0.05,7,0.0,0,0.145,36,1.0,1,121.0,10025.96,49.0,1.0,0.4049586776859504,0.008264462809917356,6498.3,0.175,0.2,0.1587782608695652,8,1,1424,32,-1.0
19,2000.0,0.0,2000.0,0.0,100,0.086,0.14,0.0865,26,3,1,0.19,7,0.0,0,0.0865,36,1.0,1,82.0,7208.150000000002,30.0,1.0,0.36585365853658536,0.012195121951219513,5012.29,0.13,0.12,0.07375,8,3,993,34,-1.0
20,6000.0,0.0,6000.0,0.0,105,0.0745,0.0965,0.075,15,1,1,0.33,7,0.0,0,0.075,36,1.0,1,105.0,7197.089999999997,88.0,1.0,0.8380952380952381,0.009523809523809523,1150.0,0.0,0.0,0.0,3,1,839,13,-1.0
21,8000.0,0.0,8000.0,0.0,70,0.147,0.15,0.15,15,0,2,0.0,5,0.0025,1,0.1475,36,1.0,1,63.0,8000.0,70.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.16,0.3675833333333333,8,2,406,32,-1.0
22,1650.0,0.0,1650.0,0.0,86,0.1075,0.13,0.108,41,0,3,0.17,3,0.0,0,0.108,36,1.0,1,62.0,5599.22,25.0,1.0,0.4032258064516129,0.016129032258064516,3917.21,0.125,0.12,0.0565625,11,0,1024,47,-1.0
23,5000.0,0.0,5000.0,0.0,59,0.1727,0.1732,0.1732,1,0,3,0.08,7,0.0,0,0.1732,36,1.0,1,58.0,5059.56,58.0,1.0,1.0,0.017241379310344827,0.0,0.0,0.1832,0.3675833333333333,9,5,567,37,-1.0
24,1000.0,0.0,1000.0,0.0,15,0.07200000000000001,0.0725,0.0725,13,0,1,0.21,7,0.0,0,0.0725,36,1.0,1,14.0,1574.48,9.0,1.0,0.6428571428571429,0.07142857142857142,537.48,0.08349999999999999,0.0,0.05437499999999999,3,1,1287,10,-1.0
25,11000.0,0.0,11000.0,0.0,278,0.2195,0.2635,0.22,2,4,3,0.23,7,0.0,1,0.22,36,1.0,1,262.0,19311.32,147.0,1.0,0.5610687022900763,0.0038167938931297713,8270.99,0.2535,0.0,0.0,1,2,840,4,-1.0
26,12000.0,0.0,12000.0,0.0,337,0.1105,0.1431,0.111,14,1,2,0.13,7,0.0,0,0.111,36,1.0,1,320.0,23841.11,144.0,1.0,0.45,0.003125,11818.4,0.1331,0.1431,0.0,6,2,685,23,-1.0
27,12500.0,0.0,12500.0,0.0,232,0.0765,0.12,0.077,5,1,1,0.12,10,0.0,1,0.077,36,1.0,1,232.0,15546.63,189.0,1.0,0.8146551724137931,0.004310344827586207,3010.0,0.0,0.13,0.3675833333333333,3,2,1241,11,-1.0
28,8000.0,0.0,8000.0,0.0,406,0.1017,0.15,0.1022,30,4,2,0.17,7,0.0,0,0.1022,36,1.0,1,356.0,28399.66,110.0,1.0,0.3089887640449438,0.002808988764044944,20352.79,0.11,0.1255,0.078640625,3,3,1289,13,-1.0
29,25000.0,0.0,25000.0,0.0,316,0.106,0.145,0.1077,5,0,1,0.05,10,0.0012,1,0.1065,36,1.0,1,209.0,60622.97,125.0,1.0,0.5980861244019139,0.004784688995215311,35587.36,0.1388,0.1438,0.05986250000000001,5,2,1353,19,-1.0
30,3000.0,0.0,3000.0,0.0,145,0.0795,0.1083,0.08,31,3,2,0.09,7,0.0,1,0.08,36,1.0,1,134.0,9598.65,43.0,1.0,0.3208955223880597,0.00746268656716418,6598.41,0.0887,0.0879,0.051553846153846165,8,4,487,33,-1.0
31,4000.0,0.0,4000.0,0.0,117,0.0895,0.1,0.09,15,0,2,0.04,7,0.0,0,0.09,36,1.0,1,102.0,8881.64,48.0,1.0,0.4705882352941176,0.00980392156862745,4710.3600000000015,0.0925,0.1,0.06955555555555555,4,1,1338,16,-1.0
33,10000.0,0.0,10000.0,0.0,103,0.0845,0.0875,0.0875,27,0,1,0.19,7,0.0025,1,0.085,36,1.0,1,93.0,10337.2,99.0,1.0,1.064516129032258,0.010752688172043013,300.0,0.0,0.0,0.0,11,5,350,46,-1.0
36,18000.0,0.0,18000.0,0.0,319,0.1692,0.1985,0.1697,10,1,1,0.41,7,0.0,1,0.1697,36,1.0,1,270.0,42362.28999999999,158.0,1.0,0.5851851851851851,0.003703703703703704,24183.03,0.188,0.1949,0.11924666666666668,8,2,1094,34,-1.0
37,15000.0,0.0,15000.0,0.0,484,0.1482,0.1857,0.1487,8,4,2,0.11,7,0.0,1,0.1487,36,1.0,1,415.0,37766.06,196.0,1.0,0.4722891566265061,0.002409638554216868,22748.65,0.1757,0.1857,0.10897027027027026,4,3,760,16,-1.0
38,3700.0,0.0,3700.0,0.0,203,0.0885,0.1099,0.08900000000000001,3,6,2,0.05,3,0.0,0,0.08900000000000001,36,1.0,1,186.0,13264.23,57.0,1.0,0.3064516129032258,0.005376344086021507,9528.69,0.09,0.09,0.04800833333333334,3,0,761,11,-1.0
39,8863.0,0.0,8863.0,0.0,297,0.1136,0.15,0.1241,15,0,3,0.17,10,0.01,0,0.1141,36,1.0,1,222.0,27848.05000000001,92.0,1.0,0.4144144144144144,0.0045045045045045045,18981.25,0.135,0.1345,0.06111612903225805,11,5,623,44,-1.0
42,25000.0,0.0,25000.0,0.0,801,0.1015,0.175,0.102,19,0,1,0.11,7,0.0,1,0.102,36,1.0,1,621.0,77103.71,281.0,1.0,0.4524959742351047,0.0016103059581320447,52092.98,0.17,0.1414,0.053748648648648666,8,4,849,33,-1.0
43,5500.0,0.0,5500.0,0.0,148,0.1105,0.13,0.116,5,0,3,0.17,3,0.005,0,0.111,36,1.0,1,137.0,11731.09,69.0,1.0,0.5036496350364964,0.007299270072992701,6209.5300000000025,0.115,0.125,0.04111176470588235,2,5,734,7,-1.0
44,6001.0,0.0,6001.0,0.0,60,0.1945,0.2,0.2,27,0,3,0.23,7,0.005,1,0.195,36,1.0,1,43.0,6017.64,59.0,1.0,1.372093023255814,0.02325581395348837,0.0,0.21100000000000002,0.21,0.3675833333333333,7,2,326,28,-1.0
45,7000.0,0.0,7000.0,0.0,230,0.084,0.11,0.0845,2,0,1,0.2,7,0.0,1,0.0845,36,1.0,1,207.0,21110.99,82.0,1.0,0.3961352657004831,0.004830917874396135,14078.11,0.0944,0.09,0.04366666666666666,7,0,525,31,-1.0
46,1000.0,0.0,1000.0,0.0,62,0.079,0.1,0.0795,20,0,3,0.06,10,0.0,0,0.0795,36,1.0,1,42.0,6301.03,15.0,1.0,0.35714285714285715,0.023809523809523808,5170.08,0.0929,0.0901,0.052575,1,2,1113,2,-1.0
47,20000.0,0.0,20000.0,0.0,405,0.1495,0.1781,0.15,0,0,3,0.09,7,0.0,1,0.15,36,1.0,1,374.0,34086.66,229.0,1.0,0.6122994652406417,0.00267379679144385,14047.85,0.0,0.1781,0.11399230769230773,7,3,407,28,-1.0
48,2000.0,0.0,2000.0,0.0,77,0.0777,0.095,0.0782,11,0,1,0.09,10,0.0,1,0.0782,36,1.0,1,62.0,6571.28,31.0,1.0,0.5,0.016129032258064516,4521.4,0.0775,0.08,0.04411111111111112,2,5,1245,8,-1.0
49,3500.0,0.0,3500.0,0.0,84,0.0945,0.1,0.095,16,0,2,0.18,7,0.0,0,0.095,36,1.0,1,70.0,8519.67,34.0,1.0,0.4857142857142857,0.014285714285714284,5001.0,0.095,0.0993,0.04864166666666666,8,3,852,34,-1.0
50,6800.0,0.0,6800.0,0.0,86,0.0905,0.091,0.091,12,0,1,0.14,7,0.0,1,0.091,36,1.0,1,82.0,7987.2800000000025,77.0,1.0,0.9390243902439024,0.012195121951219513,950.0,0.0,0.10099999999999999,0.3675833333333333,1,0,977,2,-1.0
51,6000.0,0.0,6000.0,0.0,137,0.0955,0.12,0.096,5,0,1,0.08,7,0.0,1,0.096,36,1.0,1,110.0,15916.330000000002,64.0,1.0,0.5818181818181818,0.00909090909090909,9900.85,0.095,0.0,0.3675833333333333,9,4,398,39,-1.0
52,1000.0,0.0,1000.0,0.0,67,0.0725,0.1047,0.073,5,4,2,0.32,7,0.0,0,0.073,36,1.0,1,53.0,4322.0,16.0,1.0,0.3018867924528302,0.018867924528301886,3294.76,0.09,0.08,0.0303,5,0,654,22,-1.0
53,15000.0,0.0,15000.0,0.0,157,0.16899999999999998,0.2708,0.1695,1,1,3,0.46,7,0.0,1,0.1695,36,1.0,1,140.0,30942.92,77.0,1.0,0.55,0.0071428571428571435,7238.45,0.19,0.21,0.185665,6,4,676,26,-1.0
54,2500.0,0.0,2500.0,0.0,135,0.0795,0.15,0.08,15,0,2,0.02,10,0.0,0,0.08,36,1.0,1,101.0,12644.48,30.0,1.0,0.297029702970297,0.0099009900990099,10100.3,0.0905,0.0865,0.014,11,2,1078,44,-1.0
55,3001.0,0.0,3001.0,0.0,77,0.0784,0.085,0.0814,12,0,1,0.13,10,0.0025,1,0.0789,36,1.0,1,72.0,6689.949999999999,36.0,1.0,0.5,0.013888888888888888,3642.43,0.075,0.08199999999999999,0.04779411764705882,4,6,1128,13,-1.0
56,1000.0,0.0,1000.0,0.0,48,0.0645,0.11,0.065,5,0,1,0.03,7,0.0,1,0.065,36,1.0,1,42.0,3748.7100000000014,14.0,1.0,0.3333333333333333,0.023809523809523808,2704.1,0.0725,0.0677,0.017125,10,0,1088,40,-1.0
57,10000.0,0.0,10000.0,0.0,79,0.1495,0.15,0.15,15,0,3,0.26,7,0.0,1,0.15,36,1.0,1,72.0,10350.0,78.0,1.0,1.0833333333333333,0.013888888888888888,0.0,0.0,0.16,0.3675833333333333,9,2,1021,38,-1.0
58,1000.0,0.0,1000.0,0.0,32,0.08,0.0912,0.0805,32,4,1,0.0,7,0.0,1,0.0805,36,1.0,1,29.0,2226.0,18.0,1.0,0.6206896551724138,0.03448275862068965,1200.0,0.1022,0.0912,0.03127272727272728,5,5,873,20,-1.0
59,20000.0,0.0,20000.0,0.0,275,0.1235,0.1301,0.124,16,0,1,0.4,10,0.0,1,0.124,36,1.0,1,251.0,33647.54,164.0,1.0,0.6533864541832669,0.00398406374501992,13521.36,0.125,0.13,0.07340285714285713,5,5,1408,18,-1.0
62,7000.0,0.0,7000.0,0.0,248,0.0995,0.1312,0.1,20,1,2,0.2,10,0.0,1,0.1,36,1.0,1,225.0,21802.61,76.0,1.0,0.3377777777777778,0.004444444444444445,14586.97,0.0994,0.1075,0.047308,2,5,718,5,-1.0
65,23500.0,0.0,23500.0,0.0,719,0.1095,0.15,0.11,26,3,1,0.15,7,0.0,0,0.11,36,1.0,1,671.0,48516.61000000001,324.0,1.0,0.4828614008941878,0.0014903129657228018,25004.92,0.15,0.0,0.0,3,0,493,14,-1.0
66,10000.0,0.0,10000.0,0.0,117,0.1794,0.1818,0.1799,16,3,2,0.42,7,0.0,1,0.1799,36,1.0,1,109.0,12744.740000000002,96.0,1.0,0.8807339449541285,0.009174311926605505,2527.11,0.17,0.18,0.0,7,4,658,30,-1.0
67,5000.0,0.0,5000.0,0.0,282,0.0745,0.1001,0.075,32,4,1,0.02,10,0.0,1,0.075,36,1.0,1,245.0,18508.72,66.0,1.0,0.2693877551020408,0.004081632653061225,13498.41,0.09,0.092,0.03978888888888889,1,3,668,5,-1.0
68,1500.0,0.0,1500.0,0.0,89,0.07200000000000001,0.0975,0.0725,21,0,1,0.02,7,0.0,1,0.0725,36,1.0,1,70.0,8116.11,18.0,1.0,0.2571428571428571,0.014285714285714284,5966.110000000002,0.08,0.0795,0.062083333333333324,11,6,538,47,-1.0
69,5000.0,0.0,5000.0,0.0,93,0.08900000000000001,0.09,0.0895,5,0,2,0.16,10,0.0,0,0.0895,36,1.0,1,84.0,7912.12,62.0,1.0,0.7380952380952381,0.011904761904761904,2908.63,0.085,0.09,0.0225,6,5,1206,25,-1.0
71,15152.0,0.0,15152.0,0.0,323,0.1395,0.15,0.14,15,0,3,0.39,10,0.0,0,0.14,36,1.0,1,281.0,26601.97,195.0,1.0,0.693950177935943,0.0035587188612099642,11430.3,0.14,0.15,0.05605588235294119,4,1,444,15,-1.0
73,5500.0,0.0,5500.0,0.0,161,0.1375,0.1697,0.138,10,2,3,0.28,7,0.0,1,0.138,36,1.0,1,157.0,10570.989999999998,85.0,1.0,0.5414012738853503,0.006369426751592357,5040.84,0.1597,0.142,0.10407812499999997,6,1,1113,25,-1.0
74,6001.0,0.0,6001.0,0.0,152,0.1045,0.1275,0.105,0,0,2,0.22,10,0.0,1,0.105,36,1.0,1,138.0,14154.680000000002,76.0,1.0,0.5507246376811594,0.007246376811594203,8118.870000000001,0.11900000000000001,0.115,0.033100000000000004,4,0,433,15,-1.0
75,13000.0,0.0,13000.0,0.0,361,0.1275,0.165,0.133,10,0,3,0.38,10,0.005,0,0.128,36,1.0,1,290.0,40362.53,135.0,1.0,0.4655172413793103,0.003448275862068965,27353.29,0.15,0.1595,0.0922424242424242,5,5,801,21,-1.0
77,1500.0,0.0,1500.0,0.0,49,0.0895,0.11,0.09,39,0,3,0.11,7,0.0,1,0.09,36,1.0,1,46.0,3788.65,20.0,1.0,0.43478260869565216,0.021739130434782608,1852.01,0.0975,0.0,0.0,1,1,1347,1,-1.0
78,15000.0,0.0,15000.0,0.0,330,0.1195,0.15,0.12,39,0,2,0.44,7,0.0,1,0.12,36,1.0,1,270.0,35367.44999999998,133.0,1.0,0.4925925925925926,0.003703703703703704,20351.06,0.145,0.15,0.08871739130434783,5,1,499,20,-1.0
79,5000.0,0.0,5000.0,0.0,90,0.1415,0.1455,0.142,1,1,3,0.32,7,0.0,1,0.142,36,1.0,1,90.0,5301.460000000002,84.0,1.0,0.9333333333333332,0.011111111111111113,250.0,0.1565,0.1555,0.3675833333333333,3,1,745,13,-1.0
81,6500.0,0.0,6500.0,0.0,273,0.102,0.125,0.1025,1,1,2,0.1,7,0.0,1,0.1025,36,1.0,1,244.0,21840.37,74.0,1.0,0.30327868852459017,0.004098360655737704,15326.96,0.11,0.12,0.08051025641025646,12,1,698,50,-1.0
82,20000.0,0.0,20000.0,0.0,334,0.182,0.2075,0.1825,26,0,2,0.34,10,0.0,0,0.1825,36,1.0,1,187.0,36952.88,170.0,1.0,0.9090909090909092,0.0053475935828877,16794.86,0.2025,0.2075,0.10393478260869564,5,5,479,18,-1.0
84,1001.0,0.0,1001.0,0.0,70,0.1128,0.17,0.1233,32,0,3,0.0,7,0.01,0,0.1133,36,1.0,1,51.0,4928.99,14.0,1.0,0.27450980392156865,0.0196078431372549,3902.53,0.11,0.16,0.1160818181818182,3,2,532,13,-1.0
87,2728.0,0.0,2728.0,0.0,91,0.0987,0.12,0.0992,16,0,3,0.1,7,0.0,0,0.0992,36,1.0,1,80.0,8144.950000000003,30.0,1.0,0.375,0.0125,5127.38,0.11,0.115,0.0,9,0,977,38,-1.0
89,10000.0,0.0,10000.0,0.0,265,0.1019,0.12,0.1024,16,0,2,0.21,10,0.0,1,0.1024,36,1.0,1,221.0,26705.43,121.0,1.0,0.5475113122171946,0.004524886877828055,16594.41,0.1094,0.12,0.07207611940298507,10,0,791,41,-1.0
90,15000.0,0.0,15000.0,0.0,177,0.1895,0.19,0.19,5,0,3,0.37,10,0.0,1,0.19,36,1.0,1,149.0,15023.429999999995,176.0,1.0,1.1812080536912752,0.006711409395973154,0.0,0.201,0.2,0.3675833333333333,11,3,991,44,-1.0
91,6000.0,0.0,6000.0,0.0,256,0.1035,0.15,0.114,12,0,3,0.25,7,0.01,0,0.104,36,1.0,1,191.0,24637.73,51.0,1.0,0.2670157068062827,0.005235602094240838,18413.93,0.135,0.13,0.08034500000000001,11,2,957,47,-1.0
93,5000.0,0.0,5000.0,0.0,177,0.0795,0.0911,0.08,15,4,2,0.04,7,0.0,0,0.08,36,1.0,1,145.0,12292.61,71.0,1.0,0.4896551724137931,0.006896551724137931,7285.66,0.0811,0.0911,0.05772333333333333,2,3,1349,8,-1.0
95,20000.0,0.0,20000.0,0.0,144,0.1495,0.15,0.15,15,0,1,0.14,5,0.0,0,0.15,36,1.0,1,131.0,25006.6,108.0,1.0,0.8244274809160306,0.0076335877862595426,4486.29,0.145,0.16,0.3675833333333333,5,1,503,22,-1.0
96,4800.0,0.0,4800.0,0.0,113,0.1089,0.12,0.1094,6,0,2,0.59,10,0.0,1,0.1094,36,1.0,1,98.0,9558.48,69.0,1.0,0.7040816326530612,0.010204081632653059,4741.34,0.131,0.12,0.049888888888888885,6,5,796,23,-1.0
99,20000.0,0.0,20000.0,0.0,102,0.1995,0.2,0.2,30,0,1,0.17,7,0.0,1,0.2,36,1.0,1,71.0,20235.100000000006,101.0,1.0,1.4225352112676055,0.014084507042253518,0.0,0.21100000000000002,0.21,0.3675833333333333,11,4,750,44,-1.0
100,5000.0,0.0,5000.0,0.0,44,0.121,0.124,0.124,5,0,2,0.18,3,0.0025,0,0.1215,36,1.0,1,42.0,5042.1,43.0,1.0,1.0238095238095235,0.023809523809523808,0.0,0.135,0.134,0.3675833333333333,7,6,1244,28,-1.0
101,9000.0,0.0,9000.0,0.0,129,0.1405,0.17,0.1435,6,0,1,0.35,5,0.0025,1,0.141,36,1.0,1,105.0,14926.02,73.0,1.0,0.6952380952380952,0.009523809523809523,5903.87,0.1625,0.1675,0.3675833333333333,11,4,811,45,-1.0
102,12000.0,0.0,12000.0,0.0,348,0.1295,0.1598,0.13,26,1,2,0.18,10,0.0,0,0.13,36,1.0,1,315.0,27156.94,156.0,1.0,0.4952380952380953,0.0031746031746031746,15117.32,0.1498,0.1495,0.010192307692307691,1,3,121,4,-1.0
106,2000.0,0.0,2000.0,0.0,99,0.0695,0.1173,0.07,19,0,1,0.17,7,0.0,1,0.07,36,1.0,1,90.0,8891.14,29.0,1.0,0.32222222222222224,0.011111111111111113,6828.46,0.0725,0.0785,0.06053076923076923,8,4,945,35,-1.0
107,3500.0,0.0,3500.0,0.0,72,0.0795,0.08,0.08,6,0,1,0.06,10,0.0,1,0.08,36,1.0,1,67.0,4730.04,55.0,1.0,0.8208955223880597,0.01492537313432836,1174.31,0.0,0.0,0.021333333333333333,3,4,606,9,-1.0
110,5000.0,0.0,5000.0,0.0,106,0.08199999999999999,0.085,0.0825,6,0,1,0.24,7,0.0,1,0.0825,36,1.0,1,97.0,9920.179999999997,65.0,1.0,0.6701030927835051,0.010309278350515464,4864.3899999999985,0.0,0.085,0.03322857142857144,2,3,1041,5,-1.0
111,3275.0,0.0,3275.0,0.0,45,0.1645,0.165,0.165,20,0,3,0.13,10,0.0,1,0.165,36,1.0,1,44.0,3295.78,44.0,1.0,1.0,0.022727272727272728,0.0,0.17600000000000002,0.17500000000000002,0.3675833333333333,12,0,651,49,-1.0
112,2667.0,0.0,2667.0,0.0,110,0.0772,0.12,0.0777,9,0,1,0.18,10,0.0,0,0.0777,36,1.0,1,102.0,10819.53,37.0,1.0,0.3627450980392157,0.00980392156862745,8128.23,0.08,0.0827,0.0704875,9,6,531,35,-1.0
114,17500.0,0.0,17500.0,0.0,664,0.112,0.22,0.12,5,0,1,0.19,7,0.0075,1,0.1125,36,1.0,1,450.0,76919.11000000004,198.0,1.0,0.44,0.0022222222222222227,59366.21000000001,0.2075,0.2095,0.08022413793103449,2,6,1202,7,-1.0
115,3000.0,0.0,3000.0,0.0,60,0.2495,0.2856,0.25,29,4,3,0.26,7,0.0,1,0.25,36,1.0,1,53.0,5426.67,39.0,1.0,0.7358490566037735,0.018867924528301886,2395.6,0.2756,0.0,0.15865714285714289,5,0,397,22,-1.0
116,14000.0,0.0,14000.0,0.0,226,0.0765,0.1142,0.077,12,3,1,0.35,3,0.0,1,0.077,36,1.0,1,226.0,15392.87,215.0,1.0,0.9513274336283186,0.004424778761061947,1350.0,0.1252,0.1242,0.3675833333333333,3,1,950,11,-1.0
118,12000.0,0.0,12000.0,0.0,225,0.1005,0.105,0.101,28,0,2,0.17,10,0.0,1,0.101,36,1.0,1,201.0,20266.03,126.0,1.0,0.6268656716417911,0.0049751243781094535,8220.9,0.11599999999999999,0.105,0.06707169811320754,2,6,706,8,-1.0
119,5000.0,0.0,5000.0,0.0,219,0.0785,0.12,0.079,15,0,1,0.03,7,0.0,1,0.079,36,1.0,1,196.0,17091.68,80.0,1.0,0.4081632653061225,0.005102040816326529,12062.4,0.0769,0.08199999999999999,0.0106,9,2,1018,39,-1.0
120,9500.0,0.0,9500.0,0.0,307,0.1115,0.15,0.112,5,0,2,0.24,10,0.0,1,0.112,36,1.0,1,249.0,28002.9,117.0,1.0,0.4698795180722892,0.004016064257028112,18438.58,0.1436,0.1481,0.068405,6,2,1335,23,-1.0
122,8000.0,0.0,8000.0,0.0,276,0.139,0.1627,0.1395,6,4,3,0.15,10,0.0,1,0.1395,36,1.0,1,236.0,20255.240000000005,115.0,1.0,0.4872881355932203,0.00423728813559322,12240.93,0.1527,0.1627,0.13447142857142858,12,5,280,52,-1.0
123,15000.0,0.0,15000.0,0.0,461,0.1395,0.2044,0.14,19,1,3,0.5,10,0.0,0,0.14,36,1.0,1,423.0,32674.14000000001,215.0,1.0,0.5082742316784871,0.0023640661938534287,17643.56,0.19,0.1995,0.0,2,0,513,7,-1.0
124,3000.0,0.0,3000.0,0.0,116,0.0695,0.0909,0.07,32,1,1,0.16,7,0.0,1,0.07,36,1.0,1,99.0,8666.06,47.0,1.0,0.4747474747474748,0.010101010101010102,5623.94,0.0909,0.0794,0.0,12,0,948,50,-1.0
125,6000.0,0.0,6000.0,0.0,182,0.2895,0.35,0.29,12,7,3,0.23,7,0.0,1,0.29,36,1.0,1,144.0,16826.0,81.0,1.0,0.5625,0.006944444444444444,10798.11,0.29,0.36,0.2752666666666666,9,2,1019,39,-1.0
126,4950.0,0.0,4950.0,0.0,235,0.0985,0.13,0.099,6,0,3,0.07,7,0.0,1,0.099,36,1.0,1,186.0,26586.31,48.0,1.0,0.25806451612903225,0.005376344086021507,21573.18,0.12,0.13,0.10371515151515152,2,3,958,8,-1.0
127,10000.0,0.0,10000.0,0.0,309,0.1196,0.2,0.1201,5,1,2,0.0,7,0.0,1,0.1201,36,1.0,1,210.0,39698.889999999985,100.0,1.0,0.4761904761904762,0.0047619047619047615,29209.47,0.19,0.17,0.08107111111111112,8,6,622,31,-1.0
130,2400.0,0.0,2400.0,0.0,100,0.1075,0.13,0.108,30,0,3,0.1,7,0.0,1,0.108,36,1.0,1,89.0,7896.21,36.0,1.0,0.4044943820224719,0.011235955056179777,5446.79,0.141,0.13,0.093275,4,1,926,17,-1.0
131,24500.0,0.0,24500.0,0.0,291,0.1795,0.18,0.18,27,0,3,0.18,10,0.0,1,0.18,36,1.0,1,253.0,24519.32,290.0,1.0,1.1462450592885376,0.003952569169960474,0.0,0.0,0.0,0.3675833333333333,10,6,696,42,-1.0
